epoch,accuracy,aupr,brier_score,csi05,csi10,csi15,csi20,csi25,csi30,csi35,csi40,csi45,csi50,csi55,csi60,csi65,csi70,csi75,csi80,csi85,csi90,csi95,far05,far10,far15,far20,far25,far30,far35,far40,far45,far50,far55,far60,far65,far70,far75,far80,far85,far90,far95,loss,lr,pod05,pod10,pod15,pod20,pod25,pod30,pod35,pod40,pod45,pod50,pod55,pod60,pod65,pod70,pod75,pod80,pod85,pod90,pod95,time,val_accuracy,val_aupr,val_brier_score,val_csi05,val_csi10,val_csi15,val_csi20,val_csi25,val_csi30,val_csi35,val_csi40,val_csi45,val_csi50,val_csi55,val_csi60,val_csi65,val_csi70,val_csi75,val_csi80,val_csi85,val_csi90,val_csi95,val_far05,val_far10,val_far15,val_far20,val_far25,val_far30,val_far35,val_far40,val_far45,val_far50,val_far55,val_far60,val_far65,val_far70,val_far75,val_far80,val_far85,val_far90,val_far95,val_loss,val_pod05,val_pod10,val_pod15,val_pod20,val_pod25,val_pod30,val_pod35,val_pod40,val_pod45,val_pod50,val_pod55,val_pod60,val_pod65,val_pod70,val_pod75,val_pod80,val_pod85,val_pod90,val_pod95
0,0.9599593281745911,0.7498232126235962,0.028917130082845688,0.33530324697494507,0.4001868665218353,0.44127291440963745,0.46841031312942505,0.4847254455089569,0.49268481135368347,0.4931212067604065,0.4869229197502136,0.47478556632995605,0.4573898911476135,0.43460825085639954,0.4078795611858368,0.3767373263835907,0.3421107828617096,0.30368345975875854,0.2599666714668274,0.21074406802654266,0.15679600834846497,0.09523655474185944,0.6585082411766052,0.5813484191894531,0.5226747393608093,0.47284701466560364,0.4295977056026459,0.3895001709461212,0.3519369959831238,0.31732144951820374,0.2850557863712311,0.2544112503528595,0.22445891797542572,0.19672879576683044,0.16998444497585297,0.1440979689359665,0.119341641664505,0.09413965791463852,0.06987006217241287,0.04689845070242882,0.02509145252406597,0.09538978338241577,1e-04,0.9492714405059814,0.902970016002655,0.8575258255004883,0.8124625086784363,0.7685761451721191,0.7238857746124268,0.6788002848625183,0.6344818472862244,0.5903555154800415,0.5461716055870056,0.5007863640785217,0.45614174008369446,0.41057735681533813,0.3648683428764343,0.318027526140213,0.26806122064590454,0.21461345255374908,0.15821853280067444,0.09551911801099777,2244.0340237617493,0.9654361605644226,0.6965669989585876,0.025030367076396942,0.28097617626190186,0.3380536437034607,0.37661683559417725,0.40485885739326477,0.4244403839111328,0.43764424324035645,0.44439253211021423,0.4446689188480377,0.43918466567993164,0.4282113313674927,0.4116322994232178,0.3904183804988861,0.3642096221446991,0.3334968686103821,0.2977520227432251,0.2555350065231323,0.20748183131217957,0.1543506383895874,0.09311463683843613,0.7142114043235779,0.648296058177948,0.5972158908843994,0.5521640777587891,0.5119614005088806,0.4731757640838623,0.4357825219631195,0.4004215598106384,0.36622047424316406,0.33279937505722046,0.2986287474632263,0.2661733627319336,0.2332932949066162,0.20145538449287415,0.1699887365102768,0.13639836013317108,0.10327581316232681,0.07024344801902771,0.03885176405310631,0.08303769677877426,0.9438768625259399,0.8993663191795349,0.856837809085846,0.813842236995697,0.771541178226471,0.7282693386077881,0.6843886971473694,0.6403584480285645,0.5962285995483398,0.5518130660057068,0.5059750080108643,0.46076029539108276,0.4146415591239929,0.36806225776672363,0.3199254274368286,0.26827579736709595,0.21372829377651215,0.1567436158657074,0.09360771626234055
1,0.9610032439231873,0.7618404626846313,0.02815503068268299,0.34356606006622314,0.4090130925178528,0.45024895668029785,0.4775999188423157,0.494318425655365,0.5030280351638794,0.5042396783828735,0.4988732933998108,0.4876713156700134,0.47119244933128357,0.44929030537605286,0.4233313202857971,0.39292171597480774,0.35860225558280945,0.3201560080051422,0.2761809825897217,0.22676301002502441,0.1720515936613083,0.10828106850385666,0.6502460837364197,0.5726580023765564,0.5143159031867981,0.4649580419063568,0.42218300700187683,0.38225820660591125,0.34498849511146545,0.3107093274593353,0.278685599565506,0.2484796792268753,0.21901442110538483,0.19142086803913116,0.16490666568279266,0.13962486386299133,0.11530157178640366,0.09125637263059616,0.06742101162672043,0.04565637558698654,0.023486696183681488,0.09283369779586792,1e-04,0.9514069557189941,0.9065106511116028,0.8629315495491028,0.8196342587471008,0.7775093913078308,0.7344174385070801,0.6906846165657043,0.6475547552108765,0.6045477986335754,0.5614233613014221,0.5168865919113159,0.4728986620903015,0.4279322922229767,0.3822716176509857,0.3351665139198303,0.2847403883934021,0.23095886409282684,0.17365187406539917,0.10861310362815857,2167.0741901397705,0.9658669233322144,0.6973029375076294,0.024727914482355118,0.2927732765674591,0.3502180278301239,0.38813158869743347,0.4147903621196747,0.43227165937423706,0.44265061616897583,0.4460141956806183,0.44321560859680176,0.434957355260849,0.42168328166007996,0.40311965346336365,0.3803695738315582,0.3531343638896942,0.3218742311000824,0.2859581708908081,0.24407263100147247,0.1972082108259201,0.1462727040052414,0.08819537609815598,0.7012634873390198,0.6331534385681152,0.5802339315414429,0.5338642597198486,0.49261215329170227,0.4533401131629944,0.4162387549877167,0.3812841475009918,0.3477012813091278,0.31526097655296326,0.2825012505054474,0.25130271911621094,0.21945317089557648,0.18913911283016205,0.15909485518932343,0.12619255483150482,0.0941857099533081,0.0648961216211319,0.035045135766267776,0.08211128413677216,0.9364515542984009,0.887667179107666,0.8413920998573303,0.7957327961921692,0.7516250610351562,0.706917405128479,0.661854088306427,0.6176241636276245,0.5738961696624756,0.5303398966789246,0.48557135462760925,0.4415518343448639,0.3967982530593872,0.35165324807167053,0.30489593744277954,0.25478383898735046,0.2024117410182953,0.14823734760284424,0.08858700841665268
2,0.9614505171775818,0.7669917345046997,0.02782340534031391,0.3466472923755646,0.41214343905448914,0.45354777574539185,0.48102089762687683,0.497886598110199,0.5067079663276672,0.5080789923667908,0.5029059052467346,0.49198687076568604,0.4758371114730835,0.4541258215904236,0.42832016944885254,0.3981219232082367,0.36402228474617004,0.3255561888217926,0.28134676814079285,0.23212051391601562,0.17749930918216705,0.11340325325727463,0.6470363140106201,0.5693082809448242,0.5106720328330994,0.46117040514945984,0.41827040910720825,0.3784312903881073,0.3412953019142151,0.30675530433654785,0.2747611999511719,0.24454720318317413,0.2151278555393219,0.18777818977832794,0.1614285558462143,0.1360388845205307,0.11171621829271317,0.08778011798858643,0.0646209791302681,0.04310142248868942,0.023211967200040817,0.09170060604810715,1e-04,0.9514991044998169,0.9071309566497803,0.8638848066329956,0.8211276531219482,0.7795259356498718,0.737058699131012,0.6939491629600525,0.6513780355453491,0.6088530421257019,0.5662148594856262,0.521932065486908,0.47811490297317505,0.4333688020706177,0.3879043161869049,0.3407076895236969,0.2899901866912842,0.2363804429769516,0.17914746701717377,0.1137574091553688,2167.607846736908,0.9662066698074341,0.7025070786476135,0.024493562057614326,0.29491889476776123,0.35183489322662354,0.38966086506843567,0.4166354835033417,0.43469566106796265,0.4457782208919525,0.4499591886997223,0.4478447139263153,0.44030022621154785,0.42768537998199463,0.409602552652359,0.38692179322242737,0.35958436131477356,0.32835716009140015,0.29229992628097534,0.2500314712524414,0.20266465842723846,0.15069741010665894,0.09159108251333237,0.6991386413574219,0.6318691372871399,0.5795647501945496,0.533588171005249,0.4924446642398834,0.4532310664653778,0.4160967469215393,0.38120055198669434,0.3475450575351715,0.31475135684013367,0.2819099724292755,0.2505022883415222,0.22005918622016907,0.18880347907543182,0.15852002799510956,0.12579253315925598,0.09435267001390457,0.06445831805467606,0.03415294364094734,0.0813533216714859,0.9372442960739136,0.8898638486862183,0.8448262214660645,0.8001899123191833,0.7568156123161316,0.7128885984420776,0.6685540080070496,0.6247636675834656,0.5813963413238525,0.5381377339363098,0.49343302845954895,0.44911980628967285,0.4039713144302368,0.35867032408714294,0.31159576773643494,0.260963499546051,0.20799140632152557,0.15271851420402527,0.09199840575456619
3,0.9617792963981628,0.7708600759506226,0.027569960802793503,0.35030391812324524,0.4159584641456604,0.4575454592704773,0.4852350354194641,0.5022721290588379,0.5113107562065125,0.5129973292350769,0.5080845952033997,0.4973505735397339,0.4813074767589569,0.4597828686237335,0.4342082738876343,0.40421736240386963,0.37019822001457214,0.3316535949707031,0.2874618172645569,0.23814573884010315,0.1831277459859848,0.11828503757715225,0.6435433030128479,0.5659467577934265,0.5074964165687561,0.4581524729728699,0.4155578911304474,0.3760131299495697,0.3391035795211792,0.3052307665348053,0.27357253432273865,0.24371251463890076,0.21458756923675537,0.18746551871299744,0.16143842041492462,0.13664798438549042,0.11274944245815277,0.08850986510515213,0.06554150581359863,0.043245650827884674,0.022330615669488907,0.09082759916782379,1e-04,0.9530623555183411,0.909635066986084,0.8671703934669495,0.8249459266662598,0.7838277816772461,0.7417604327201843,0.6990556716918945,0.6567724943161011,0.6144589185714722,0.5718933343887329,0.5277677178382874,0.4841710925102234,0.4396286904811859,0.3942287266254425,0.34694403409957886,0.29620853066444397,0.24248114228248596,0.1848171502351761,0.1186542883515358,2167.669431447983,0.9654803276062012,0.7036864757537842,0.024960316717624664,0.28352686762809753,0.33935546875,0.3773256838321686,0.4059007465839386,0.4264652132987976,0.4408192038536072,0.4489569067955017,0.45111751556396484,0.44769442081451416,0.4393523037433624,0.4255332946777344,0.40703848004341125,0.38335302472114563,0.35479000210762024,0.32062309980392456,0.2793181538581848,0.2316582351922989,0.17730405926704407,0.112678162753582,0.7116864919662476,0.6475141644477844,0.5978659391403198,0.5536583065986633,0.5138810276985168,0.47576552629470825,0.43928438425064087,0.40490150451660156,0.37190866470336914,0.3394644558429718,0.30691930651664734,0.2758389711380005,0.24446500837802887,0.2120399922132492,0.18032953143119812,0.14576943218708038,0.11211106926202774,0.079209104180336,0.043944988399744034,0.08267128467559814,0.9450007677078247,0.9030141234397888,0.8627788424491882,0.821946918964386,0.7820681929588318,0.7412424087524414,0.699571967124939,0.6581332683563232,0.616339385509491,0.574413001537323,0.5307222008705139,0.4872719943523407,0.44234082102775574,0.39635610580444336,0.3479904532432556,0.2955007553100586,0.23998527228832245,0.18069669604301453,0.11345876753330231
4,0.9620217084884644,0.7736573815345764,0.027387181296944618,0.35131534934043884,0.41695600748062134,0.45861974358558655,0.4864313006401062,0.5035768151283264,0.5126837491989136,0.514467179775238,0.5097424983978271,0.4992138743400574,0.4834230840206146,0.462258517742157,0.43703407049179077,0.4074310064315796,0.37373051047325134,0.33547505736351013,0.29143083095550537,0.24219132959842682,0.18709146976470947,0.12172843515872955,0.6425365209579468,0.564970850944519,0.506477952003479,0.4570504128932953,0.41439905762672424,0.37494412064552307,0.3381634056568146,0.30449196696281433,0.2729525864124298,0.24304477870464325,0.21378259360790253,0.18668727576732635,0.160764679312706,0.13569869101047516,0.11112421005964279,0.08746477961540222,0.06476882845163345,0.04266907647252083,0.021873602643609047,0.09019500762224197,1e-04,0.9528616666793823,0.9097740054130554,0.8676360845565796,0.8256320953369141,0.7848238348960876,0.7431838512420654,0.7009169459342957,0.6591382026672363,0.6171691417694092,0.5748389959335327,0.5310222506523132,0.4877018332481384,0.4434448182582855,0.39822933077812195,0.3510729670524597,0.3003765046596527,0.24662837386131287,0.18882569670677185,0.1221076026558876,2170.7394189834595,0.9667187333106995,0.7051557898521423,0.024164346978068352,0.30539655685424805,0.3644205629825592,0.4016655385494232,0.4270755648612976,0.4426550567150116,0.45070093870162964,0.45160382986068726,0.4461984634399414,0.43541020154953003,0.4196169078350067,0.39860352873802185,0.37386369705200195,0.344882071018219,0.31242835521698,0.2757835388183594,0.2336696833372116,0.18745291233062744,0.13789308071136475,0.08285938948392868,0.6875560879707336,0.6159482598304749,0.5615174174308777,0.5138327479362488,0.47165974974632263,0.43187958002090454,0.3942936062812805,0.35927093029022217,0.3258048892021179,0.29347696900367737,0.26162657141685486,0.23080678284168243,0.2006121277809143,0.17219272255897522,0.14349280297756195,0.11213824898004532,0.08343566209077835,0.05560620501637459,0.02894796058535576,0.08040393888950348,0.9311979413032532,0.8785357475280762,0.8298352360725403,0.7824240922927856,0.7368362545967102,0.6911466717720032,0.645352303981781,0.6007460951805115,0.5569607615470886,0.5133047103881836,0.4686245024204254,0.42509427666664124,0.38092413544654846,0.33665063977241516,0.2909272611141205,0.24206148087978363,0.19143080711364746,0.13933798670768738,0.08313879370689392
5,0.9622838497161865,0.7765035629272461,0.02720010094344616,0.354047566652298,0.4200745224952698,0.4617711305618286,0.48978444933891296,0.5071222186088562,0.516368567943573,0.518251359462738,0.5136245489120483,0.5032845735549927,0.48764923214912415,0.4665568172931671,0.4414040148258209,0.4117414951324463,0.37785956263542175,0.3393406271934509,0.2951163053512573,0.2458564192056656,0.19076873362064362,0.12502042949199677,0.6398043632507324,0.5618557333946228,0.5034689903259277,0.4539455771446228,0.41122689843177795,0.37175452709198,0.3350934088230133,0.30154216289520264,0.2700844407081604,0.24024921655654907,0.21123158931732178,0.18431025743484497,0.1583339124917984,0.1335182785987854,0.10959295183420181,0.08595990389585495,0.06284840404987335,0.041549261659383774,0.02152465283870697,0.08956611901521683,1e-04,0.9538941383361816,0.9113796949386597,0.8699867725372314,0.8284570574760437,0.7879562377929688,0.7464789748191833,0.7044378519058228,0.6628549098968506,0.6211901903152466,0.5790693759918213,0.5353900194168091,0.49218979477882385,0.4478759169578552,0.40244075655937195,0.35499340295791626,0.304090678691864,0.2503395080566406,0.19253545999526978,0.125414177775383,2168.9952499866486,0.9668301939964294,0.7065281271934509,0.02409851923584938,0.31040647625923157,0.3685794770717621,0.404629647731781,0.4291931688785553,0.44407007098197937,0.45158660411834717,0.4521864950656891,0.446634441614151,0.43581274151802063,0.4201105535030365,0.3993556499481201,0.3749961256980896,0.34651318192481995,0.314535915851593,0.2782730758190155,0.2368021160364151,0.19140994548797607,0.14216971397399902,0.08687996864318848,0.6818901896476746,0.6104716062545776,0.5568140149116516,0.5095164179801941,0.4677759110927582,0.42837992310523987,0.3911784887313843,0.35662972927093506,0.3237764239311218,0.2917630970478058,0.26054444909095764,0.23120084404945374,0.20013950765132904,0.17178615927696228,0.14238038659095764,0.11337944120168686,0.08437399566173553,0.05691004544496536,0.029964236542582512,0.08028040081262589,0.927269697189331,0.8739334344863892,0.8255958557128906,0.778342604637146,0.7331714034080505,0.6880542635917664,0.6430267691612244,0.5992201566696167,0.556136965751648,0.513100802898407,0.46913883090019226,0.4262283444404602,0.3827323913574219,0.3390043079853058,0.2936815321445465,0.245473712682724,0.19561147689819336,0.14374694228172302,0.08720337599515915
6,0.9624732136726379,0.7785705924034119,0.027056751772761345,0.3563072383403778,0.4224582314491272,0.464195191860199,0.49217334389686584,0.5094345808029175,0.5186867117881775,0.5206475853919983,0.5161194205284119,0.5058937668800354,0.4902908504009247,0.4692571759223938,0.44423556327819824,0.41476085782051086,0.38098061084747314,0.3423963189125061,0.29802894592285156,0.24864062666893005,0.19324997067451477,0.12721380591392517,0.6374846696853638,0.5593519806861877,0.5008441805839539,0.4513471722602844,0.40869444608688354,0.369280070066452,0.3325936198234558,0.29906031489372253,0.26765239238739014,0.23780395090579987,0.20880897343158722,0.1819891780614853,0.1562589704990387,0.1315966248512268,0.10775468498468399,0.08394493907690048,0.06160615757107735,0.04077021777629852,0.02114778943359852,0.08906368911266327,1e-04,0.9543251395225525,0.9118697047233582,0.8704906702041626,0.8291709423065186,0.7887874245643616,0.7476704120635986,0.7059417963027954,0.6647157073020935,0.6233627200126648,0.5813528299331665,0.5378372073173523,0.49489203095436096,0.45087820291519165,0.4055996835231781,0.358090877532959,0.3070610761642456,0.2531745731830597,0.19504912197589874,0.12761756777763367,2169.922432899475,0.9669886827468872,0.706572413444519,0.02401871606707573,0.3187589645385742,0.37856733798980713,0.414350301027298,0.4370515048503876,0.44899874925613403,0.45285487174987793,0.4493749737739563,0.43972381949424744,0.42479005455970764,0.40489405393600464,0.38042545318603516,0.3530445098876953,0.32218852639198303,0.2884383797645569,0.2509578764438629,0.20894768834114075,0.16427160799503326,0.11770405620336533,0.06839175522327423,0.672417938709259,0.596909761428833,0.5401483774185181,0.49060869216918945,0.44729089736938477,0.40674933791160583,0.3688538372516632,0.33383312821388245,0.30053791403770447,0.2687572240829468,0.23840677738189697,0.20825551450252533,0.17891667783260345,0.1508522927761078,0.12389837950468063,0.09658467024564743,0.06933674216270447,0.045009173452854156,0.02158464677631855,0.08010045439004898,0.9220067858695984,0.8630033731460571,0.8098684549331665,0.7585049271583557,0.7097048163414001,0.6615585088729858,0.6143175363540649,0.5687490701675415,0.5241556763648987,0.4796989858150482,0.43504828214645386,0.3920537829399109,0.34895819425582886,0.30594930052757263,0.2615273594856262,0.21454481780529022,0.1667686402797699,0.11854159086942673,0.06853903830051422
7,0.9626857042312622,0.7810295224189758,0.026893192902207375,0.35824549198150635,0.4245416522026062,0.4662843644618988,0.4943448007106781,0.5116713047027588,0.5209531188011169,0.523027777671814,0.5187050700187683,0.5086390972137451,0.49313169717788696,0.4722083508968353,0.4472333788871765,0.4177805185317993,0.3841152489185333,0.34557729959487915,0.30132409930229187,0.25198155641555786,0.19660252332687378,0.1301719844341278,0.6355815529823303,0.5573588609695435,0.49899688363075256,0.449530690908432,0.40697431564331055,0.3678038418292999,0.33130326867103577,0.29800868034362793,0.26689425110816956,0.2373126745223999,0.20849746465682983,0.18181505799293518,0.1562739610671997,0.1317133903503418,0.10771278291940689,0.08390534669160843,0.061646003276109695,0.04110296815633774,0.02149771898984909,0.08849884569644928,1e-04,0.9547837972640991,0.9128015041351318,0.8720605373382568,0.831078827381134,0.791014552116394,0.7501339316368103,0.708617091178894,0.667710542678833,0.6265628933906555,0.5846148133277893,0.5411202907562256,0.4981442987918854,0.4541092813014984,0.4088960289955139,0.36137330532073975,0.3104041516780853,0.256543904542923,0.19841815531253815,0.13058315217494965,2172.277447938919,0.9669519066810608,0.7066285610198975,0.024030569940805435,0.3113042116165161,0.3711347281932831,0.4077099859714508,0.4318417012691498,0.4457848072052002,0.4518926441669464,0.45085278153419495,0.4435684382915497,0.43097251653671265,0.4132035970687866,0.3904585540294647,0.3643522262573242,0.33431702852249146,0.30087217688560486,0.2628556191921234,0.21978804469108582,0.17365805804729462,0.12515687942504883,0.07354331016540527,0.6809293627738953,0.6071075797080994,0.5516457557678223,0.5032139420509338,0.46050962805747986,0.42055758833885193,0.38286271691322327,0.3479743003845215,0.31459829211235046,0.28199541568756104,0.2503190040588379,0.2197895646095276,0.19046497344970703,0.16185805201530457,0.13242776691913605,0.10386805236339569,0.07477317005395889,0.047818832099437714,0.023660628125071526,0.08009274303913116,0.9268760681152344,0.8710212111473083,0.8201494216918945,0.7707440257072449,0.7234935164451599,0.6767762899398804,0.6304678916931152,0.5855934619903564,0.5415425300598145,0.49728459119796753,0.45255258679389954,0.4092014729976654,0.3653905987739563,0.3214291036128998,0.275346040725708,0.22646476328372955,0.17666582763195038,0.12618301808834076,0.07373098284006119
8,0.9628791809082031,0.7831997871398926,0.026748541742563248,0.3589773178100586,0.425088495016098,0.46683987975120544,0.4948633909225464,0.5121411085128784,0.5213947892189026,0.5234351754188538,0.519167959690094,0.5092616677284241,0.49402326345443726,0.47337913513183594,0.44866570830345154,0.4194315969944,0.38584545254707336,0.3475040793418884,0.30346256494522095,0.2542606592178345,0.19891132414340973,0.1323828399181366,0.6348884105682373,0.5569098591804504,0.4985514283180237,0.4492729604244232,0.40695008635520935,0.3680760860443115,0.3318634033203125,0.29866641759872437,0.267666220664978,0.23810259997844696,0.20927536487579346,0.1822228580713272,0.1565554440021515,0.13198664784431458,0.10804130882024765,0.08455657958984375,0.06240024045109749,0.04131079465150833,0.021097250282764435,0.08800654858350754,1e-04,0.9546931982040405,0.9125737547874451,0.8716971278190613,0.8310010433197021,0.7912008166313171,0.750627338886261,0.7092499136924744,0.6684853434562683,0.627600371837616,0.5859594345092773,0.5427504181861877,0.4999808371067047,0.45603710412979126,0.41080623865127563,0.3634297251701355,0.31265705823898315,0.25890055298805237,0.20076000690460205,0.13279859721660614,2171.785296678543,0.9669128656387329,0.7073521614074707,0.02404501475393772,0.31158027052879333,0.36955925822257996,0.4052468538284302,0.42942869663238525,0.444100558757782,0.45148608088493347,0.4519766569137573,0.44655752182006836,0.4357700049877167,0.41997280716896057,0.3992822766304016,0.37487339973449707,0.34658682346343994,0.3145036995410919,0.27775904536247253,0.23585331439971924,0.19021975994110107,0.14089997112751007,0.08613159507513046,0.6805849075317383,0.6092522144317627,0.555954098701477,0.5090782642364502,0.46760162711143494,0.4286203980445862,0.39162757992744446,0.3571050763130188,0.3243238627910614,0.2924148738384247,0.26075437664985657,0.2306717485189438,0.20148248970508575,0.17189179360866547,0.14223967492580414,0.11335530877113342,0.0838448628783226,0.05697109177708626,0.028762592002749443,0.08016971498727798,0.9262722134590149,0.872719943523407,0.8244338631629944,0.7770178318023682,0.7316991090774536,0.6868579387664795,0.6418946981430054,0.59834885597229,0.5554088354110718,0.5122668147087097,0.46848729252815247,0.42569130659103394,0.38250187039375305,0.3387453854084015,0.29294681549072266,0.2443641573190689,0.19430874288082123,0.14241118729114532,0.08644112199544907
9,0.9633610844612122,0.7883477210998535,0.026400413364171982,0.3625444173812866,0.42869025468826294,0.47020357847213745,0.4986374080181122,0.5166093111038208,0.5266262292861938,0.529364824295044,0.5257127285003662,0.516285240650177,0.501356840133667,0.48087260127067566,0.45617225766181946,0.4267561137676239,0.3929506540298462,0.3541993796825409,0.309794157743454,0.26038432121276855,0.2047748565673828,0.1374063789844513,0.631455659866333,0.5538862943649292,0.4966032803058624,0.4477723240852356,0.40558692812919617,0.36668798327445984,0.33033350110054016,0.29699838161468506,0.26591604948043823,0.23629595339298248,0.20757484436035156,0.180972620844841,0.1553465873003006,0.1306835412979126,0.10690367966890335,0.08372905850410461,0.06193450465798378,0.04149564355611801,0.021205442026257515,0.08683187514543533,1e-05,0.9556441903114319,0.9150342345237732,0.8757488131523132,0.836105227470398,0.7971696257591248,0.7572535276412964,0.7163100838661194,0.6758676767349243,0.6352325677871704,0.5936808586120605,0.550487756729126,0.5076189637184143,0.4633796513080597,0.4178623855113983,0.3700725734233856,0.31893545389175415,0.2649948000907898,0.206619530916214,0.1378292292356491,2172.5352947711945,0.9670987725257874,0.7133048176765442,0.02390340343117714,0.30873551964759827,0.36736875772476196,0.40445396304130554,0.4300615191459656,0.44625744223594666,0.4557286202907562,0.45874688029289246,0.45598137378692627,0.44815412163734436,0.4355132281780243,0.41787081956863403,0.39646777510643005,0.37091246247291565,0.3413073718547821,0.30718591809272766,0.2676689624786377,0.2233538031578064,0.17346687614917755,0.11324432492256165,0.6842365264892578,0.6135587096214294,0.5603183507919312,0.5141282677650452,0.473942369222641,0.43602076172828674,0.40006765723228455,0.366636723279953,0.33492639660835266,0.304020494222641,0.27349036931991577,0.24472905695438385,0.21623869240283966,0.18687205016613007,0.15854831039905548,0.12883144617080688,0.10043492168188095,0.07121405750513077,0.041213080286979675,0.07965818047523499,0.9328700304031372,0.8825879693031311,0.8366263508796692,0.791962206363678,0.7495498061180115,0.7072540521621704,0.6647416353225708,0.6233699917793274,0.582522451877594,0.5414090752601624,0.4991706907749176,0.4577236771583557,0.41547080874443054,0.3723667860031128,0.32752764225006104,0.2797945439815521,0.2297300547361374,0.1761632263660431,0.11390766501426697
