epoch,accuracy,aupr,brier_score,csi05,csi10,csi15,csi20,csi25,csi30,csi35,csi40,csi45,csi50,csi55,csi60,csi65,csi70,csi75,csi80,csi85,csi90,csi95,far05,far10,far15,far20,far25,far30,far35,far40,far45,far50,far55,far60,far65,far70,far75,far80,far85,far90,far95,loss,lr,pod05,pod10,pod15,pod20,pod25,pod30,pod35,pod40,pod45,pod50,pod55,pod60,pod65,pod70,pod75,pod80,pod85,pod90,pod95,val_accuracy,val_aupr,val_brier_score,val_csi05,val_csi10,val_csi15,val_csi20,val_csi25,val_csi30,val_csi35,val_csi40,val_csi45,val_csi50,val_csi55,val_csi60,val_csi65,val_csi70,val_csi75,val_csi80,val_csi85,val_csi90,val_csi95,val_far05,val_far10,val_far15,val_far20,val_far25,val_far30,val_far35,val_far40,val_far45,val_far50,val_far55,val_far60,val_far65,val_far70,val_far75,val_far80,val_far85,val_far90,val_far95,val_loss,val_pod05,val_pod10,val_pod15,val_pod20,val_pod25,val_pod30,val_pod35,val_pod40,val_pod45,val_pod50,val_pod55,val_pod60,val_pod65,val_pod70,val_pod75,val_pod80,val_pod85,val_pod90,val_pod95
0,0.9595481157302856,0.7417550683021545,0.029230540618300438,0.3305107057094574,0.39244845509529114,0.43136388063430786,0.45746636390686035,0.47377732396125793,0.4817945659160614,0.4821857810020447,0.4760581851005554,0.46420803666114807,0.4468787610530853,0.42424410581588745,0.39628779888153076,0.36308377981185913,0.32533976435661316,0.28408685326576233,0.24010176956653595,0.19390588998794556,0.1447853296995163,0.08937548100948334,0.6627780199050903,0.5886017680168152,0.5326717495918274,0.4845547378063202,0.44125625491142273,0.4007725119590759,0.36336490511894226,0.3292198181152344,0.29709592461586,0.2658441960811615,0.235635444521904,0.20586137473583221,0.1761717051267624,0.14792500436306,0.12115389853715897,0.09595280885696411,0.07218563556671143,0.04963276535272598,0.028208617120981216,0.09655311703681946,1e-05,0.9439334273338318,0.8961372375488281,0.8507099151611328,0.8055251240730286,0.7605283260345459,0.7146707773208618,0.6690436005592346,0.6247410178184509,0.580766499042511,0.5361382365226746,0.49066972732543945,0.4438045918941498,0.3954150080680847,0.34611430764198303,0.2965525984764099,0.24693389236927032,0.1971888244152069,0.14603154361248016,0.08964383602142334,0.9652529954910278,0.6848387122154236,0.02520628646016121,0.2827979326248169,0.3406608998775482,0.3792974054813385,0.40663307905197144,0.42468494176864624,0.43479812145233154,0.4374679923057556,0.43357089161872864,0.4240407347679138,0.40900489687919617,0.3887677490711212,0.36354443430900574,0.3330571949481964,0.29764774441719055,0.25836050510406494,0.21623705327510834,0.17230573296546936,0.12626035511493683,0.0756719708442688,0.7116268277168274,0.6435021162033081,0.5899955034255981,0.5426265001296997,0.49944549798965454,0.45854976773262024,0.4201245903968811,0.3847149908542633,0.3512552082538605,0.31839972734451294,0.2861379086971283,0.25117236375808716,0.2194022238254547,0.1860126256942749,0.15523380041122437,0.1238483116030693,0.0932101383805275,0.06542976945638657,0.03808049485087395,0.08390991389751434,0.9367484450340271,0.8876212239265442,0.8402549624443054,0.792448103427887,0.7449838519096375,0.6970296502113342,0.6495291590690613,0.6037417650222778,0.5587086081504822,0.5129587650299072,0.4667098820209503,0.4198879301548004,0.3718015253543854,0.3227468430995941,0.2734763026237488,0.22450605034828186,0.1762852668762207,0.1277790069580078,0.07599491626024246
1,0.9603279829025269,0.750935971736908,0.028655700385570526,0.33589494228363037,0.39845576882362366,0.43851736187934875,0.46545445919036865,0.4820813834667206,0.49029114842414856,0.49087169766426086,0.4849774241447449,0.47337040305137634,0.4562096893787384,0.43375083804130554,0.40620356798171997,0.37362632155418396,0.33645766973495483,0.2954404950141907,0.25141364336013794,0.20503577589988708,0.15545865893363953,0.09880079329013824,0.6574720144271851,0.5826225280761719,0.5254496932029724,0.47628048062324524,0.4324953258037567,0.3921092450618744,0.3547848165035248,0.3209700286388397,0.28929057717323303,0.2585187256336212,0.2285262644290924,0.19928687810897827,0.17096593976020813,0.14325715601444244,0.11722627282142639,0.09220787137746811,0.06967440992593765,0.0484483577311039,0.02790486067533493,0.09460320323705673,1e-05,0.9455773830413818,0.8994578719139099,0.8546466827392578,0.8097548484802246,0.7654871344566345,0.7206645011901855,0.6759810447692871,0.6327219009399414,0.5895920991897583,0.5453755855560303,0.5002482533454895,0.45405301451683044,0.4064866900444031,0.3577893078327179,0.3083515763282776,0.2585601508617401,0.20852144062519073,0.15682032704353333,0.09910854697227478,0.965506911277771,0.6888799667358398,0.02501734346151352,0.2857040762901306,0.3437807261943817,0.3828045427799225,0.4102056920528412,0.4279897212982178,0.43781203031539917,0.4404153823852539,0.43664294481277466,0.42728284001350403,0.4125114381313324,0.3925618529319763,0.3677244782447815,0.3377707898616791,0.30295324325561523,0.26394715905189514,0.2220054566860199,0.17826762795448303,0.13212300837039948,0.080722875893116,0.7085996866226196,0.6400911211967468,0.5858334898948669,0.5379668474197388,0.4948697090148926,0.4544360637664795,0.41639453172683716,0.38136395812034607,0.34840670228004456,0.3155025243759155,0.28292277455329895,0.2504367530345917,0.21767264604568481,0.1855129450559616,0.15287819504737854,0.12299071997404099,0.09367981553077698,0.06558946520090103,0.038729581981897354,0.08327214419841766,0.9368380904197693,0.8878067135810852,0.8400886058807373,0.792085587978363,0.7449604868888855,0.6978142261505127,0.6510836482048035,0.6062085628509521,0.5619682669639587,0.5168008804321289,0.47105181217193604,0.42480090260505676,0.3773539364337921,0.3287803530693054,0.27961185574531555,0.23066940903663635,0.18251784145832062,0.13379065692424774,0.08109333366155624
2,0.960662305355072,0.754781186580658,0.028411202132701874,0.3372066915035248,0.4004451036453247,0.4410058557987213,0.46834468841552734,0.48508864641189575,0.4933934807777405,0.4941652715206146,0.4884583353996277,0.477094829082489,0.4601176679134369,0.43790823221206665,0.4106513559818268,0.37841498851776123,0.3413896858692169,0.3002015948295593,0.25599005818367004,0.2094760239124298,0.15969951450824738,0.10252892225980759,0.6562554240226746,0.5810528993606567,0.5234284996986389,0.4737471044063568,0.43013298511505127,0.3898698389530182,0.35256853699684143,0.3188793361186981,0.28735435009002686,0.25650736689567566,0.22688372433185577,0.19804126024246216,0.16977545619010925,0.142201766371727,0.11587640643119812,0.09136360138654709,0.06874478608369827,0.047673240303993225,0.027869699522852898,0.09377947449684143,1e-05,0.9468294382095337,0.9013559222221375,0.8567644953727722,0.8120179176330566,0.7681180834770203,0.7237520217895508,0.6794347167015076,0.6365764737129211,0.5938726663589478,0.5498579740524292,0.5049487948417664,0.4590325951576233,0.41176676750183105,0.3630828261375427,0.3133389353752136,0.26327264308929443,0.2130485475063324,0.1611083298921585,0.102854885160923,0.9656779766082764,0.6915335059165955,0.024891892448067665,0.2877541780471802,0.34616196155548096,0.3852303624153137,0.4125315845012665,0.43011870980262756,0.43978169560432434,0.44231072068214417,0.4385696053504944,0.4293326139450073,0.41475242376327515,0.395006388425827,0.3704431653022766,0.34085366129875183,0.30632519721984863,0.26742950081825256,0.22555983066558838,0.18185701966285706,0.1355106085538864,0.08361069858074188,0.7064563632011414,0.6374325156211853,0.5829138159751892,0.5348957777023315,0.49197277426719666,0.45179668068885803,0.41397354006767273,0.3791677951812744,0.34635981917381287,0.3137722313404083,0.28161531686782837,0.249284029006958,0.21663841605186462,0.18455348908901215,0.15209893882274628,0.12237507849931717,0.09335906058549881,0.06519860774278641,0.03821105509996414,0.08285361528396606,0.9367377758026123,0.8875561356544495,0.8397074341773987,0.7915604710578918,0.7448563575744629,0.6981948018074036,0.6519092321395874,0.6074947714805603,0.5637581944465637,0.5190674066543579,0.47367024421691895,0.42786914110183716,0.3808460831642151,0.33249592781066895,0.2833574712276459,0.23442645370960236,0.18623530864715576,0.1372479498386383,0.08400249481201172
3,0.9608896374702454,0.7573591470718384,0.028246182948350906,0.3389800190925598,0.40262097120285034,0.4433852732181549,0.47090572118759155,0.4876645803451538,0.4959867596626282,0.4968358278274536,0.4912385046482086,0.48009246587753296,0.46334508061408997,0.4413217008113861,0.4143567979335785,0.38233140110969543,0.34535253047943115,0.304100900888443,0.25976985692977905,0.21299324929714203,0.16287170350551605,0.10524111241102219,0.6545285582542419,0.5789199471473694,0.5210893154144287,0.4712521433830261,0.4278183877468109,0.38796934485435486,0.35057178139686584,0.3172033727169037,0.2859870493412018,0.25552865862846375,0.2261296659708023,0.19748985767364502,0.16953489184379578,0.1415403187274933,0.11531882733106613,0.09006626904010773,0.06739910691976547,0.046984776854515076,0.02633804827928543,0.09322298318147659,1e-05,0.9472265839576721,0.9018895030021667,0.8575485944747925,0.8130730390548706,0.7696454524993896,0.7258003354072571,0.6818413138389587,0.6393017172813416,0.596991240978241,0.5532701015472412,0.5085765719413757,0.46304917335510254,0.4160115122795105,0.3673114478588104,0.3174247741699219,0.2671689987182617,0.2166256159543991,0.1643093079328537,0.10557550936937332,0.9658209085464478,0.6934898495674133,0.02478897199034691,0.28991323709487915,0.3486369848251343,0.3876328766345978,0.41477465629577637,0.4320404827594757,0.4413875639438629,0.44368332624435425,0.43977999687194824,0.430441677570343,0.4158725440502167,0.3961641192436218,0.3718097507953644,0.34247541427612305,0.3081376552581787,0.26947587728500366,0.22772446274757385,0.18404364585876465,0.13765595853328705,0.08548688143491745,0.7041409611701965,0.6345250606536865,0.5797911882400513,0.5315768122673035,0.4887475073337555,0.4487772583961487,0.4110863208770752,0.3764600157737732,0.34383508563041687,0.31151220202445984,0.27970045804977417,0.24822725355625153,0.2151694893836975,0.18347996473312378,0.15123750269412994,0.12169008702039719,0.09406854212284088,0.06472925841808319,0.0377555675804615,0.08251579850912094,0.936191737651825,0.8865634202957153,0.8384861350059509,0.7902294397354126,0.7435919046401978,0.6972135901451111,0.6511610150337219,0.6070170402526855,0.5636433959007263,0.5193400382995605,0.4742780923843384,0.4289943277835846,0.3824177086353302,0.3343505561351776,0.28547704219818115,0.2366650402545929,0.18847276270389557,0.13942331075668335,0.08588780462741852
4,0.9610697031021118,0.7593981027603149,0.028115123510360718,0.3397133946418762,0.40369099378585815,0.4446350932121277,0.4722386300563812,0.48898831009864807,0.4972842335700989,0.498142272233963,0.49253201484680176,0.4813607633113861,0.4646153748035431,0.44258999824523926,0.415743350982666,0.3838280737400055,0.3469281494617462,0.3057537376880646,0.2614549994468689,0.214707151055336,0.16456928849220276,0.10672351717948914,0.6538580656051636,0.577963650226593,0.5200155377388,0.4700547158718109,0.4266919493675232,0.38663622736930847,0.34956833720207214,0.31611156463623047,0.2849789261817932,0.2541344165802002,0.2246328592300415,0.19634093344211578,0.16857507824897766,0.1415555477142334,0.11526130139827728,0.09048302471637726,0.06792019307613373,0.04769578576087952,0.02770443819463253,0.09278333932161331,1e-05,0.9476471543312073,0.9023967981338501,0.8581199645996094,0.8135378360748291,0.7701308131217957,0.7264345288276672,0.6825375556945801,0.639999270439148,0.5977762937545776,0.5541577935218811,0.509550154209137,0.4642903506755829,0.4174751937389374,0.3689022660255432,0.31911444664001465,0.26890304684638977,0.21838437020778656,0.16603216528892517,0.10706640034914017,0.9658775329589844,0.6950787305831909,0.024741532281041145,0.2900371253490448,0.3488711714744568,0.3879009783267975,0.415172278881073,0.43260541558265686,0.44222941994667053,0.4449075758457184,0.4414067566394806,0.43249621987342834,0.4183430075645447,0.39909812808036804,0.37518540024757385,0.34628793597221375,0.31227749586105347,0.2737908363342285,0.23206791281700134,0.18817919492721558,0.14136189222335815,0.08835706114768982,0.704078197479248,0.6344507932662964,0.5798788070678711,0.5318265557289124,0.48924630880355835,0.4495485723018646,0.41206032037734985,0.37753763794898987,0.3450232744216919,0.31284424662590027,0.2809779644012451,0.24971237778663635,0.21658387780189514,0.1850816160440445,0.15273481607437134,0.12292537838220596,0.0950130820274353,0.06558041274547577,0.03822013735771179,0.08234313875436783,0.9369455575942993,0.887636661529541,0.8400468826293945,0.7922061085700989,0.7461035251617432,0.7002941966056824,0.6546979546546936,0.6108830571174622,0.5678296685218811,0.5237302780151367,0.4788578450679779,0.4337991774082184,0.3873983323574066,0.3393835723400116,0.2904144823551178,0.2414070963859558,0.19282962381839752,0.1432334929704666,0.08878542482852936
5,0.9612139463424683,0.761027455329895,0.02801046520471573,0.34123697876930237,0.4055562913417816,0.44658780097961426,0.47419479489326477,0.4908989369869232,0.4992099702358246,0.5001488327980042,0.49467962980270386,0.48363611102104187,0.46703413128852844,0.4451318681240082,0.4185395836830139,0.38685646653175354,0.35009533166885376,0.30897244811058044,0.2645881474018097,0.21760672330856323,0.16707438230514526,0.10862892866134644,0.6523171067237854,0.5760143399238586,0.5178964138031006,0.4678857624530792,0.42451831698417664,0.38482898473739624,0.3478127121925354,0.3142743706703186,0.28307634592056274,0.2525593340396881,0.22277644276618958,0.1945246011018753,0.1669836789369583,0.13992153108119965,0.11376440525054932,0.08955715596675873,0.066716767847538,0.045708294957876205,0.025578275322914124,0.09243144094944,1e-05,0.9484679698944092,0.9032911062240601,0.8591037392616272,0.8146704435348511,0.7715001106262207,0.728209376335144,0.684605598449707,0.6422906517982483,0.600268542766571,0.5568441152572632,0.512371301651001,0.46742430329322815,0.42083683609962463,0.3723480701446533,0.3225327432155609,0.2721587121486664,0.2213476598262787,0.1685662865638733,0.10897884517908096,0.9659656286239624,0.6964468359947205,0.02467748522758484,0.2911379635334015,0.35015299916267395,0.38918536901474,0.41637277603149414,0.43370458483695984,0.4432525336742401,0.445874959230423,0.4423985481262207,0.43353450298309326,0.41947275400161743,0.4002554714679718,0.3765869736671448,0.3478211760520935,0.3140069544315338,0.27564993500709534,0.2340235859155655,0.19009238481521606,0.14315949380397797,0.08986398577690125,0.7029234766960144,0.6330062747001648,0.5783304572105408,0.530269205570221,0.48777467012405396,0.4482407867908478,0.41089141368865967,0.37643641233444214,0.3439633250236511,0.31169164180755615,0.2801658511161804,0.24813812971115112,0.21628884971141815,0.18401315808296204,0.15261806547641754,0.12282884120941162,0.09471191465854645,0.06539511680603027,0.037996143102645874,0.08212772756814957,0.9369105100631714,0.887420117855072,0.8398009538650513,0.7919864654541016,0.7460883855819702,0.700539231300354,0.6551274657249451,0.6114833354949951,0.5685937404632568,0.5247395038604736,0.47999107837677,0.43529370427131653,0.38907891511917114,0.341280460357666,0.29242295026779175,0.24347026646137238,0.19480714201927185,0.14506354928016663,0.09030155092477798
6,0.9613320231437683,0.7623668313026428,0.0279243141412735,0.34178489446640015,0.40620157122612,0.44731855392456055,0.4750545620918274,0.49189144372940063,0.5003768801689148,0.5015148520469666,0.496243953704834,0.4853799641132355,0.4689694046974182,0.44725117087364197,0.42088449001312256,0.3894255459308624,0.3527761399745941,0.3116821050643921,0.26720237731933594,0.2200678288936615,0.16928383708000183,0.11040936410427094,0.6515899300575256,0.5752466320991516,0.5172057151794434,0.4673139750957489,0.42408740520477295,0.3845914602279663,0.3477313220500946,0.3142789900302887,0.2831728160381317,0.2526257336139679,0.22287116944789886,0.19461624324321747,0.1672525256872177,0.139980748295784,0.1138647273182869,0.08948473632335663,0.06669624894857407,0.04602281004190445,0.02628740668296814,0.09214109182357788,1e-05,0.9480060935020447,0.9031311869621277,0.8593738675117493,0.8154312968254089,0.7726682424545288,0.729804515838623,0.6864854693412781,0.6443421244621277,0.602470338344574,0.5592011213302612,0.5148426294326782,0.4700995981693268,0.4236946702003479,0.37524551153182983,0.3253985345363617,0.27486342191696167,0.2238500714302063,0.1707877516746521,0.11076102405786514,0.9660462141036987,0.6976527571678162,0.02461950108408928,0.2920237183570862,0.351211279630661,0.3902463912963867,0.4174089729785919,0.4346555769443512,0.4441506862640381,0.44675230979919434,0.4432905316352844,0.4344487488269806,0.4204367399215698,0.4012448489665985,0.37771058082580566,0.34910619258880615,0.3153736889362335,0.2771129012107849,0.23550213873386383,0.1915307193994522,0.14451274275779724,0.09095880389213562,0.702000081539154,0.6318332552909851,0.5770717263221741,0.5289741158485413,0.48654210567474365,0.44715064764022827,0.40988823771476746,0.37545517086982727,0.3430119752883911,0.31076210737228394,0.2792627513408661,0.24763578176498413,0.21641555428504944,0.18366551399230957,0.15231868624687195,0.1225830614566803,0.09434561431407928,0.06534586101770401,0.03774746507406235,0.08193279802799225,0.9369330406188965,0.8873717188835144,0.8396732807159424,0.791976809501648,0.7461376786231995,0.7008280754089355,0.6555598974227905,0.6120191216468811,0.5692488551139832,0.5255513787269592,0.4808988571166992,0.4364372193813324,0.39044293761253357,0.34273993968963623,0.2939659655094147,0.2450011670589447,0.19627581536769867,0.14643165469169617,0.0914013534784317
7,0.9614431262016296,0.7636368870735168,0.027843279764056206,0.342795729637146,0.40753406286239624,0.4487820267677307,0.47652336955070496,0.4933237135410309,0.5016850829124451,0.5027519464492798,0.49740004539489746,0.4864826500415802,0.4700009822845459,0.4482162594795227,0.42187219858169556,0.39051833748817444,0.35392996668815613,0.31292277574539185,0.26851022243499756,0.22138622403144836,0.17055977880954742,0.11152186244726181,0.6505444645881653,0.5737922787666321,0.5154599547386169,0.46538814902305603,0.4220702350139618,0.3825870454311371,0.34569770097732544,0.31197258830070496,0.280856192111969,0.25056222081184387,0.22127021849155426,0.1934817135334015,0.16607177257537842,0.1394985169172287,0.11310981214046478,0.08903231471776962,0.0665714293718338,0.04613697901368141,0.026214832440018654,0.09186922013759613,1e-05,0.9482749700546265,0.9033082127571106,0.8595008850097656,0.8155114054679871,0.7727527618408203,0.7299405932426453,0.6867241859436035,0.6446056962013245,0.6027891039848328,0.5595776438713074,0.5153077840805054,0.47075676918029785,0.4245831072330475,0.37628158926963806,0.3265809714794159,0.2761521339416504,0.22516797482967377,0.17206943035125732,0.11187744140625,0.9660664200782776,0.6986445188522339,0.024599023163318634,0.29187530279159546,0.3510383069515228,0.39009803533554077,0.41741353273391724,0.4348638951778412,0.44461125135421753,0.4475625157356262,0.4444696605205536,0.4360051453113556,0.4223472476005554,0.4035528600215912,0.3803907632827759,0.3522074222564697,0.31875908374786377,0.28070196509361267,0.23913756012916565,0.19504868984222412,0.14770109951496124,0.09346400201320648,0.7022214531898499,0.6322137117385864,0.5776506662368774,0.5297043323516846,0.4874286949634552,0.4482515752315521,0.41111594438552856,0.37674981355667114,0.34434378147125244,0.31218063831329346,0.2806342542171478,0.2499922811985016,0.2182687371969223,0.18526412546634674,0.1540084034204483,0.12421677261590958,0.09571664780378342,0.0662364512681961,0.03830591216683388,0.08184892684221268,0.9376038312911987,0.8884298205375671,0.8411796689033508,0.7939262986183167,0.7484822273254395,0.7035908699035645,0.6586773991584778,0.6153530478477478,0.5727862119674683,0.529248833656311,0.484755277633667,0.4404366612434387,0.39465177059173584,0.34697824716567993,0.2981627583503723,0.2490338832139969,0.2000163048505783,0.1497231125831604,0.09393595159053802
8,0.9615367650985718,0.7646837830543518,0.027775077149271965,0.343718022108078,0.40863025188446045,0.44998881220817566,0.4777998924255371,0.49464893341064453,0.5030418038368225,0.5041342973709106,0.4987848401069641,0.4878287613391876,0.4713168740272522,0.4495188295841217,0.4232040345668793,0.39190205931663513,0.35536229610443115,0.31433725357055664,0.2698421776294708,0.22259733080863953,0.17160454392433167,0.11227786540985107,0.6498375535011292,0.5729324221611023,0.5145177841186523,0.46442028880119324,0.4210869371891022,0.3816905915737152,0.3448335826396942,0.31129366159439087,0.2801724970340729,0.2499564290046692,0.22082696855068207,0.19294318556785583,0.16595420241355896,0.13934771716594696,0.11322595924139023,0.08912616968154907,0.06627243757247925,0.04530978202819824,0.025024285539984703,0.09163890033960342,1e-05,0.9491023421287537,0.9043587446212769,0.8606851100921631,0.8168506622314453,0.7741727232933044,0.7314842939376831,0.6883062124252319,0.6461266279220581,0.6042187213897705,0.5609796047210693,0.516712486743927,0.47221896052360535,0.426125705242157,0.3778493106365204,0.3280874788761139,0.27753403782844543,0.2264031171798706,0.17312508821487427,0.11263544857501984,0.9661269783973694,0.6994755864143372,0.024554328992962837,0.29273340106010437,0.35205936431884766,0.39114752411842346,0.41837021708488464,0.4356897473335266,0.4453279376029968,0.4481789767742157,0.4450145959854126,0.4365454614162445,0.42282015085220337,0.4040287137031555,0.3808983564376831,0.35278263688087463,0.3193487823009491,0.28133338689804077,0.23979543149471283,0.19569988548755646,0.14831754565238953,0.09401014447212219,0.7013080716133118,0.6310280561447144,0.576288104057312,0.5283394455909729,0.4861145615577698,0.44703009724617004,0.4100116491317749,0.37565919756889343,0.3432657718658447,0.3112110197544098,0.2795335054397583,0.24916847050189972,0.2173011749982834,0.18479369580745697,0.15359337627887726,0.12382335960865021,0.09532713145017624,0.06591546535491943,0.0380064882338047,0.08169971406459808,0.9374347925186157,0.8880374431610107,0.8406513333320618,0.7934346795082092,0.7480139136314392,0.7032788991928101,0.6585093140602112,0.615211546421051,0.5727747678756714,0.5292962193489075,0.4849172532558441,0.44072866439819336,0.39511337876319885,0.34751760959625244,0.2987704575061798,0.24967730045318604,0.20066234469413757,0.15033592283725739,0.09448133409023285
9,0.9616263508796692,0.7656837701797485,0.027710719034075737,0.34442782402038574,0.4092714488506317,0.4505714774131775,0.47829946875572205,0.49517402052879333,0.5036686062812805,0.5049371123313904,0.49981817603111267,0.48909392952919006,0.47284016013145447,0.45128145813941956,0.42521533370018005,0.3941841423511505,0.3578639626502991,0.3169764578342438,0.27250707149505615,0.22511395812034607,0.17382925748825073,0.11407791823148727,0.6491444706916809,0.5721598863601685,0.5139407515525818,0.4641225039958954,0.42096471786499023,0.3814520239830017,0.34478089213371277,0.3111245632171631,0.2799886465072632,0.24962924420833588,0.22042715549468994,0.19277602434158325,0.16547058522701263,0.1385001540184021,0.11253421753644943,0.08832495659589767,0.0657893717288971,0.045591089874506,0.026016274467110634,0.09142246842384338,1e-05,0.9489368200302124,0.9044018983840942,0.8609479665756226,0.8173907399177551,0.774979293346405,0.7326037287712097,0.6897424459457397,0.6477858424186707,0.6060845255851746,0.563062310218811,0.5189753770828247,0.4746847450733185,0.4287974238395691,0.3806544244289398,0.3309493660926819,0.28034958243370056,0.22900544106960297,0.17538803815841675,0.11444501578807831,0.966189444065094,0.7001615166664124,0.024511544033885002,0.29374903440475464,0.35320940613746643,0.39231008291244507,0.4193987548351288,0.4365341365337372,0.44598594307899475,0.448673814535141,0.44532686471939087,0.4367262125015259,0.4228769540786743,0.4040225148200989,0.38084617257118225,0.35277628898620605,0.31942933797836304,0.28155317902565,0.24011705815792084,0.19608037173748016,0.14872653782367706,0.09436985850334167,0.7002146244049072,0.6296495199203491,0.5746880173683167,0.5267041325569153,0.4844726324081421,0.4454318881034851,0.4084572196006775,0.37417468428611755,0.34180569648742676,0.30983060598373413,0.27820906043052673,0.2479725182056427,0.21634802222251892,0.18536028265953064,0.15310925245285034,0.12347392737865448,0.09500809013843536,0.06578872352838516,0.03772818669676781,0.08155983686447144,0.9370824098587036,0.8873406648635864,0.839710533618927,0.7924479246139526,0.7469504475593567,0.7022420167922974,0.6575639843940735,0.6142764687538147,0.5718896985054016,0.5284770727157593,0.48422661423683167,0.4401742219924927,0.3947871923446655,0.3474305272102356,0.2989085912704468,0.24995942413806915,0.20102356374263763,0.15073777735233307,0.09483864903450012
