epoch,accuracy,aupr,brier_score,csi05,csi10,csi15,csi20,csi25,csi30,csi35,csi40,csi45,csi50,csi55,csi60,csi65,csi70,csi75,csi80,csi85,csi90,csi95,far05,far10,far15,far20,far25,far30,far35,far40,far45,far50,far55,far60,far65,far70,far75,far80,far85,far90,far95,loss,lr,pod05,pod10,pod15,pod20,pod25,pod30,pod35,pod40,pod45,pod50,pod55,pod60,pod65,pod70,pod75,pod80,pod85,pod90,pod95,time,val_accuracy,val_aupr,val_brier_score,val_csi05,val_csi10,val_csi15,val_csi20,val_csi25,val_csi30,val_csi35,val_csi40,val_csi45,val_csi50,val_csi55,val_csi60,val_csi65,val_csi70,val_csi75,val_csi80,val_csi85,val_csi90,val_csi95,val_far05,val_far10,val_far15,val_far20,val_far25,val_far30,val_far35,val_far40,val_far45,val_far50,val_far55,val_far60,val_far65,val_far70,val_far75,val_far80,val_far85,val_far90,val_far95,val_loss,val_pod05,val_pod10,val_pod15,val_pod20,val_pod25,val_pod30,val_pod35,val_pod40,val_pod45,val_pod50,val_pod55,val_pod60,val_pod65,val_pod70,val_pod75,val_pod80,val_pod85,val_pod90,val_pod95
0,0.9355926513671875,0.3568952977657318,0.050101183354854584,0.21176232397556305,0.2470359355211258,0.2639975845813751,0.2703308165073395,0.26610854268074036,0.24931782484054565,0.21877360343933105,0.18583668768405914,0.15082918107509613,0.10318369418382645,0.06913486123085022,0.04898030683398247,0.03598403558135033,0.027161473408341408,0.02074938639998436,0.01579124853014946,0.011749772354960442,0.008318456821143627,0.0051817516796290874,0.7750957608222961,0.7200939655303955,0.6787318587303162,0.6418972611427307,0.6030881404876709,0.5624676942825317,0.5171380639076233,0.44082650542259216,0.2926345467567444,0.19407515227794647,0.14430059492588043,0.11345043778419495,0.09247054904699326,0.07373126596212387,0.060102399438619614,0.0496704988181591,0.039657749235630035,0.03027152828872204,0.02282552607357502,0.17587506771087646,0.001,0.8750917315483093,0.7922727465629578,0.7164731621742249,0.64158034324646,0.5580609440803528,0.46625611186027527,0.3715921938419342,0.2914850413799286,0.21882495284080505,0.13976842164993286,0.09018134325742722,0.06206650659441948,0.04480733722448349,0.033422354608774185,0.02526782639324665,0.019046595320105553,0.014062093570828438,0.009900398552417755,0.00615419028326869,1199.7192797660828,0.9616740345954895,0.4776899218559265,0.027810784056782722,0.2120858132839203,0.2584409713745117,0.28340455889701843,0.29755425453186035,0.30221205949783325,0.2936014235019684,0.2772512435913086,0.25457268953323364,0.20945994555950165,0.12658755481243134,0.061790332198143005,0.039642781019210815,0.029721997678279877,0.02274315059185028,0.017165381461381912,0.012488596141338348,0.008602961897850037,0.0051818653009831905,0.002302125794813037,0.7819358110427856,0.7232706546783447,0.6785002946853638,0.6337361931800842,0.5779088735580444,0.5282207131385803,0.487285852432251,0.4446612596511841,0.39403921365737915,0.3348466157913208,0.30102911591529846,0.2734195291996002,0.24384275078773499,0.21358537673950195,0.18215927481651306,0.1574912667274475,0.13118776679039001,0.10304343700408936,0.06761181354522705,0.09498901665210724,0.9008967876434326,0.8252108693122864,0.7476443648338318,0.6606841683387756,0.5572584271430969,0.4711955189704895,0.404048353433609,0.343110591173172,0.25667282938957214,0.13970236480236053,0.06444433331489563,0.04063545539975166,0.030212029814720154,0.022990452125668526,0.017286106944084167,0.012542042881250381,0.008622849360108376,0.005187251605093479,0.0023028908763080835
1,0.9433388710021973,0.5277280807495117,0.040901217609643936,0.2637583613395691,0.31128576397895813,0.3397786319255829,0.3562937378883362,0.36163729429244995,0.35768967866897583,0.3482801914215088,0.33165672421455383,0.30121490359306335,0.257759690284729,0.20172640681266785,0.15300177037715912,0.11639034748077393,0.08885753154754639,0.06749377399682999,0.050442297011613846,0.03650987148284912,0.02475610375404358,0.014250452630221844,0.7249885201454163,0.6601617932319641,0.6067968010902405,0.554539144039154,0.5032624006271362,0.46230506896972656,0.42945143580436707,0.39301085472106934,0.34604132175445557,0.29526951909065247,0.24079112708568573,0.19782602787017822,0.16504916548728943,0.13753007352352142,0.11402566730976105,0.09585816413164139,0.08078950643539429,0.06296537071466446,0.04170462489128113,0.13669078052043915,0.001,0.9228694438934326,0.8635384440422058,0.7998013496398926,0.7302127480506897,0.6594992280006409,0.6003457903862,0.5498498678207397,0.49242526292800903,0.41646528244018555,0.3335975110530853,0.2469099909067154,0.1801965981721878,0.13352276384830475,0.09999411553144455,0.07485970109701157,0.055314552038908005,0.03967702388763428,0.026707977056503296,0.01531558483839035,1158.5811038017273,0.930988073348999,0.5292369723320007,0.048885542899370193,0.10037527978420258,0.12902548909187317,0.15268956124782562,0.17791229486465454,0.20230863988399506,0.22166496515274048,0.23862172663211823,0.2582928538322449,0.27841973304748535,0.2948230504989624,0.3116578161716461,0.32254084944725037,0.32476523518562317,0.31935688853263855,0.30683618783950806,0.2860967218875885,0.2554202079772949,0.21171483397483826,0.14529240131378174,0.8995778560638428,0.8707405924797058,0.8466479182243347,0.8204475045204163,0.794288694858551,0.7727171778678894,0.7529293894767761,0.728394091129303,0.6998918652534485,0.6711612939834595,0.6323371529579163,0.5899134874343872,0.5487194657325745,0.5096653699874878,0.46936213970184326,0.4270613193511963,0.3818792402744293,0.32730165123939514,0.2490190863609314,0.16424204409122467,0.9935206174850464,0.9845348000526428,0.9727609753608704,0.9554647207260132,0.93389892578125,0.9133683443069458,0.892301619052887,0.8628115057945251,0.8221659660339355,0.7757015228271484,0.7122163772583008,0.6435290575027466,0.5781774520874023,0.5141818523406982,0.45161306858062744,0.38810357451438904,0.3210945427417755,0.2473418116569519,0.15773619711399078
2,0.94623863697052,0.5706901550292969,0.038886476308107376,0.2728068232536316,0.32357314229011536,0.35652077198028564,0.3761356770992279,0.3828989863395691,0.3814464807510376,0.37423110008239746,0.3569754958152771,0.3313031494617462,0.30013057589530945,0.2568236291408539,0.20669662952423096,0.16160115599632263,0.12448368221521378,0.09433828294277191,0.06998846679925919,0.050069667398929596,0.03334075212478638,0.01852409727871418,0.7180076837539673,0.6509858965873718,0.5917349457740784,0.5347333550453186,0.4877164363861084,0.452294260263443,0.419307678937912,0.3766815960407257,0.3326576054096222,0.29341816902160645,0.24811582267284393,0.20227272808551788,0.16392457485198975,0.13499464094638824,0.11158884316682816,0.08865673840045929,0.07071498036384583,0.05420670285820961,0.03752155974507332,0.12909381091594696,0.001,0.927823007106781,0.8701188564300537,0.805315375328064,0.7365996241569519,0.6757099032402039,0.6266865730285645,0.5779181718826294,0.5136770009994507,0.4474451243877411,0.38470324873924255,0.31306394934654236,0.24165838956832886,0.1834632009267807,0.13840577006340027,0.10323521494865417,0.07560106366872787,0.05348683521151543,0.03524275869131088,0.01934986189007759,1158.9187405109406,0.9648707509040833,0.5460879802703857,0.02661599963903427,0.17191390693187714,0.22056826949119568,0.2606884837150574,0.2963950037956238,0.32243940234184265,0.33471331000328064,0.3378331959247589,0.33277079463005066,0.31582504510879517,0.2900298237800598,0.25033003091812134,0.19684173166751862,0.14195014536380768,0.09390030801296234,0.05594894289970398,0.029119109734892845,0.012684418819844723,0.004250889644026756,0.0008451883331872523,0.8269109129905701,0.7743396759033203,0.7250592708587646,0.6727641224861145,0.6231362223625183,0.5848314762115479,0.5496780872344971,0.498471736907959,0.44765961170196533,0.40202078223228455,0.35012751817703247,0.28826236724853516,0.2312954217195511,0.1755925714969635,0.13086487352848053,0.09540476649999619,0.0647529885172844,0.04212255775928497,0.011863919906318188,0.09226468205451965,0.9650432467460632,0.9211916923522949,0.8624049425125122,0.7946646809577942,0.729182779788971,0.6734248995780945,0.6155756115913391,0.5339977741241455,0.45511168241500854,0.38552841544151306,0.3070521056652069,0.22428809106349945,0.15334726870059967,0.09801071137189865,0.05716094747185707,0.029403645545244217,0.012727192603051662,0.004254139494150877,0.0008452931069768965
3,0.9478172063827515,0.5937084555625916,0.037763189524412155,0.2803838849067688,0.3321029245853424,0.36656326055526733,0.3870714604854584,0.39474475383758545,0.39424195885658264,0.38734856247901917,0.3688628077507019,0.34571337699890137,0.31995078921318054,0.2841854691505432,0.24064922332763672,0.19607026875019073,0.15594300627708435,0.1211307942867279,0.09132370352745056,0.06577108055353165,0.04376893863081932,0.024095935747027397,0.709737241268158,0.6410993933677673,0.580249011516571,0.5239133834838867,0.4781268537044525,0.44222018122673035,0.4059516489505768,0.3579871952533722,0.31848862767219543,0.28503748774528503,0.24770142138004303,0.20854663848876953,0.17081381380558014,0.140388622879982,0.11394950747489929,0.09102281183004379,0.07041987776756287,0.05320177227258682,0.03329142928123474,0.1252770870923996,0.001,0.9302780032157898,0.873082160949707,0.8106711506843567,0.7461636662483215,0.689066469669342,0.6407074332237244,0.5891344547271729,0.5194982886314392,0.4597710967063904,0.40686509013175964,0.34541085362434387,0.28090107440948486,0.22170566022396088,0.17223984003067017,0.1314520537853241,0.09772616624832153,0.06957048922777176,0.045815564692020416,0.02494247816503048,1163.9477286338806,0.9652563333511353,0.591823935508728,0.02523026429116726,0.24524633586406708,0.2979736924171448,0.33587953448295593,0.35728296637535095,0.35968050360679626,0.34889107942581177,0.3270997107028961,0.28349238634109497,0.23985177278518677,0.199258491396904,0.14897549152374268,0.09782183170318604,0.056494757533073425,0.028944838792085648,0.013205276802182198,0.005807520356029272,0.0024180912878364325,0.0008333662408404052,0.00016950754798017442,0.7476198077201843,0.6799212694168091,0.6127105951309204,0.5453907251358032,0.48812541365623474,0.44380804896354675,0.3956686556339264,0.33010002970695496,0.28125837445259094,0.2413007616996765,0.19501061737537384,0.14410467445850372,0.0969829335808754,0.06857648491859436,0.048158034682273865,0.03501265496015549,0.029429029673337936,0.018400847911834717,0.009644363075494766,0.084482841193676,0.9072239398956299,0.832036554813385,0.7417094111442566,0.6467214822769165,0.5669050216674805,0.501484751701355,0.4339240491390228,0.341414213180542,0.27253761887550354,0.2180149257183075,0.15742185711860657,0.10057142376899719,0.057128049433231354,0.02906428463757038,0.013224969618022442,0.005811383482068777,0.002418837510049343,0.0008334712474606931,0.00016950965800788254
4,0.9489240050315857,0.6102834939956665,0.03697529435157776,0.28380632400512695,0.3378322124481201,0.373961865901947,0.3950936496257782,0.4038890302181244,0.4051104187965393,0.39940476417541504,0.38212284445762634,0.3622065484523773,0.3388618230819702,0.3040662705898285,0.2610875964164734,0.2165481597185135,0.17558330297470093,0.1390451192855835,0.1067533940076828,0.07825779169797897,0.05283217132091522,0.02915101870894432,0.7070872783660889,0.636917769908905,0.5748436450958252,0.5201289057731628,0.4767250716686249,0.4404670298099518,0.4023033380508423,0.3541158139705658,0.31818887591362,0.28611481189727783,0.24794386327266693,0.20816895365715027,0.17145024240016937,0.13872723281383514,0.11150594055652618,0.0892033502459526,0.06961982697248459,0.05127260088920593,0.03401767089962959,0.12272375077009201,0.001,0.9329463243484497,0.8779397010803223,0.8175227046012878,0.7570816278457642,0.7044171690940857,0.6573135256767273,0.6044153571128845,0.5350162386894226,0.48117783665657043,0.43109771609306335,0.36922475695610046,0.3041207194328308,0.2439621388912201,0.1928066462278366,0.14970120787620544,0.11314421147108078,0.0818663090467453,0.05464111641049385,0.029810752719640732,1161.051142692566,0.9673844575881958,0.6038163304328918,0.024055758491158485,0.23962180316448212,0.29234224557876587,0.3303660750389099,0.35466647148132324,0.3654812276363373,0.3674471974372864,0.3615560829639435,0.3423272967338562,0.31887686252593994,0.29258662462234497,0.25472643971443176,0.20836110413074493,0.15930649638175964,0.11396146565675735,0.07462471723556519,0.043301600962877274,0.020808260887861252,0.007193264551460743,0.001139334635809064,0.7542808055877686,0.6892990469932556,0.6302454471588135,0.5762948989868164,0.5343098640441895,0.49839165806770325,0.45543915033340454,0.3981979489326477,0.35794439911842346,0.3235960304737091,0.28108111023902893,0.23385637998580933,0.18621288239955902,0.1419312208890915,0.10151214152574539,0.0675346851348877,0.047199081629514694,0.02314196527004242,0.021396834403276443,0.0816127359867096,0.9123332500457764,0.8466266393661499,0.7759085297584534,0.7068924307823181,0.6510344743728638,0.6001093983650208,0.5396777987480164,0.45984551310539246,0.40145766735076904,0.3508246839046478,0.2901351749897003,0.2267683446407318,0.16746504604816437,0.11708436906337738,0.07556673884391785,0.0435275174677372,0.02084631472826004,0.007197801023721695,0.0011393746826797724
5,0.9501662850379944,0.6271941661834717,0.03613981604576111,0.28677162528038025,0.3432323634624481,0.38069579005241394,0.4023061692714691,0.4118267893791199,0.41373446583747864,0.4082149863243103,0.39242711663246155,0.3737996518611908,0.35083404183387756,0.3175457715988159,0.27753913402557373,0.23435834050178528,0.19288036227226257,0.15477891266345978,0.12023608386516571,0.0887678936123848,0.05994618311524391,0.0329241082072258,0.7046177387237549,0.6318001747131348,0.5684136748313904,0.5148496627807617,0.4728814959526062,0.43585705757141113,0.39470601081848145,0.348529577255249,0.31425443291664124,0.28231823444366455,0.24520456790924072,0.20673102140426636,0.17144988477230072,0.13999859988689423,0.11390277743339539,0.09085708111524582,0.06950273364782333,0.052059248089790344,0.030070004984736443,0.1201624944806099,0.001,0.9342225790023804,0.8776332139968872,0.8168902397155762,0.7597126960754395,0.7105347514152527,0.6634389162063599,0.6082425117492676,0.5436015725135803,0.4927048683166504,0.4430049657821655,0.38327059149742126,0.3220151662826538,0.26316940784454346,0.21117252111434937,0.16613905131816864,0.12703070044517517,0.09258850663900375,0.061877548694610596,0.03372182324528694,1162.8685142993927,0.9666010141372681,0.5966233015060425,0.02509555220603943,0.2759496867656708,0.31912434101104736,0.342230886220932,0.3507625162601471,0.34587040543556213,0.332212895154953,0.3100478947162628,0.2793024182319641,0.2508145868778229,0.22266334295272827,0.18842966854572296,0.15111364424228668,0.11456987261772156,0.08271948993206024,0.05614788457751274,0.034700315445661545,0.018512168899178505,0.007577129639685154,0.0017145526362583041,0.7074430584907532,0.6341177821159363,0.5630170106887817,0.5034631490707397,0.4596312940120697,0.42367681860923767,0.3830051124095917,0.33144593238830566,0.2902446985244751,0.25845304131507874,0.2220112830400467,0.17923884093761444,0.1404665857553482,0.11012490838766098,0.08273198455572128,0.0519094280898571,0.0344829186797142,0.018570944666862488,0.0013430387480184436,0.0876733809709549,0.8415576815605164,0.7349298000335693,0.6404311656951904,0.5658783316612244,0.5073145627975464,0.45396408438682556,0.39518463611602783,0.33210423588752747,0.28512534499168396,0.2453540414571762,0.2015475183725357,0.15767574310302734,0.11742021143436432,0.08383870124816895,0.056523945182561874,0.03480362892150879,0.018531102687120438,0.007580472622066736,0.0017147066537290812
6,0.9508277177810669,0.6370443105697632,0.03566387668251991,0.2916279137134552,0.350646048784256,0.38746029138565063,0.40838104486465454,0.41793709993362427,0.419998437166214,0.4140501022338867,0.39952242374420166,0.38188549876213074,0.3587760031223297,0.3267865478992462,0.2881510853767395,0.24623821675777435,0.20531988143920898,0.16670580208301544,0.13080434501171112,0.09765630215406418,0.06687305122613907,0.03732752427458763,0.6995680332183838,0.6235201954841614,0.5612980723381042,0.5094988346099854,0.4676817059516907,0.42858245968818665,0.3859071135520935,0.34325650334358215,0.30979564785957336,0.2770139276981354,0.24078352749347687,0.2038792073726654,0.16961659491062164,0.13913291692733765,0.11235640197992325,0.08764958381652832,0.0668792650103569,0.048209551721811295,0.030427757650613785,0.11853494495153427,0.001,0.9346222281455994,0.8777787685394287,0.8194955587387085,0.7645795941352844,0.7157357931137085,0.6665915846824646,0.609863817691803,0.5505086183547974,0.5015504956245422,0.4510815441608429,0.39334022998809814,0.3337033689022064,0.27621161937713623,0.22461436688899994,0.17877571284770966,0.13804063200950623,0.10169804096221924,0.0688454657793045,0.038016580045223236,1163.9004361629486,0.9671838283538818,0.6152888536453247,0.024173248559236526,0.2656625509262085,0.32225146889686584,0.35391339659690857,0.3680729866027832,0.36848926544189453,0.35963159799575806,0.34057167172431946,0.3119543492794037,0.2817423939704895,0.2472144216299057,0.2060171216726303,0.1586282104253769,0.113701730966568,0.07600067555904388,0.04643182456493378,0.024994123727083206,0.011156600899994373,0.0035995901562273502,0.0005003349506296217,0.7249919772148132,0.6469823718070984,0.5814202427864075,0.5266470313072205,0.4837169945240021,0.4439240097999573,0.39666748046875,0.34763285517692566,0.30473655462265015,0.2666722238063812,0.22341714799404144,0.17336054146289825,0.12857452034950256,0.09065859764814377,0.058764372020959854,0.042198117822408676,0.02858038619160652,0.018397826701402664,0.005372372455894947,0.08155480772256851,0.8894112706184387,0.7988107204437256,0.7131690382957458,0.6408623456954956,0.5797790884971619,0.5198225378990173,0.4516572952270508,0.383649080991745,0.32971441745758057,0.27777183055877686,0.22297091782093048,0.16624698042869568,0.1165737584233284,0.07692676782608032,0.04668367654085159,0.025048524141311646,0.011165008880198002,0.003600287949666381,0.0005003373953513801
7,0.951923668384552,0.6513916850090027,0.03490632772445679,0.29322877526283264,0.3521038293838501,0.38845211267471313,0.40945491194725037,0.4194086790084839,0.42197149991989136,0.4167688190937042,0.4042722284793854,0.38801902532577515,0.364145964384079,0.33486250042915344,0.2981470227241516,0.2575039863586426,0.21685391664505005,0.17773178219795227,0.14064599573612213,0.10565458238124847,0.07281477749347687,0.04106971248984337,0.6977970600128174,0.6212797164916992,0.55961674451828,0.508753776550293,0.46700963377952576,0.4275388717651367,0.38462790846824646,0.34475675225257874,0.3122483193874359,0.277164101600647,0.24252013862133026,0.2074040323495865,0.17319278419017792,0.14384552836418152,0.11800362914800644,0.0927380695939064,0.07255620509386063,0.053170595318078995,0.033394791185855865,0.11608745902776718,0.001,0.9308722019195557,0.8722327351570129,0.8149715662002563,0.7617000937461853,0.7134666442871094,0.6644513607025146,0.6087471842765808,0.5544535517692566,0.5073734521865845,0.45400699973106384,0.40050920844078064,0.34342408180236816,0.2874603867530823,0.23617008328437805,0.1897573173046112,0.14773258566856384,0.1094728410243988,0.07456441223621368,0.041629593819379807,1163.176587343216,0.9681501984596252,0.6169369220733643,0.023898763582110405,0.19648940861225128,0.25408655405044556,0.30161309242248535,0.3368719816207886,0.3591506779193878,0.3703649342060089,0.37009429931640625,0.3569765090942383,0.33545559644699097,0.30244681239128113,0.264251708984375,0.2169199436903,0.167915940284729,0.12117088586091995,0.07860833406448364,0.04377727955579758,0.020010944455862045,0.007098174188286066,0.0014280182076618075,0.8014573454856873,0.7378116846084595,0.6775705218315125,0.6221174001693726,0.5723225474357605,0.5228885412216187,0.46516215801239014,0.41083770990371704,0.36544933915138245,0.32360994815826416,0.2830292284488678,0.23819202184677124,0.19526705145835876,0.15227821469306946,0.11006004363298416,0.07346192002296448,0.043245285749435425,0.033123988658189774,0.016113365069031715,0.08301875740289688,0.9491527080535889,0.8968708515167236,0.8360430598258972,0.7729023694992065,0.7100145220756531,0.6424216628074646,0.5638507008552551,0.4912503957748413,0.4294646978378296,0.3638460636138916,0.3024519681930542,0.23744456470012665,0.17767541110515594,0.12508372962474823,0.07975748181343079,0.04400201514363289,0.02003917098045349,0.007101857103407383,0.0014282087795436382
8,0.9522106051445007,0.6544546484947205,0.034713126718997955,0.29510846734046936,0.3557882606983185,0.39259928464889526,0.41399091482162476,0.42482301592826843,0.42799296975135803,0.42332199215888977,0.4124467074871063,0.39706340432167053,0.37200844287872314,0.34249910712242126,0.3060060739517212,0.2658522427082062,0.2251947969198227,0.18562640249729156,0.1479196846485138,0.11236534267663956,0.0786353126168251,0.045450810343027115,0.6959168910980225,0.617747962474823,0.5561361312866211,0.5058054327964783,0.4628911018371582,0.4214684069156647,0.37781035900115967,0.3412507474422455,0.30901458859443665,0.2717883288860321,0.23745197057724,0.2023540437221527,0.16982002556324005,0.14155618846416473,0.11597377061843872,0.0920604020357132,0.06905611604452133,0.048672594130039215,0.0298940259963274,0.11548106372356415,0.001,0.9361123442649841,0.8788304328918457,0.8233239054679871,0.7716425061225891,0.7230042815208435,0.6724962592124939,0.6168563365936279,0.5674031376838684,0.5212288498878479,0.4642324447631836,0.40994057059288025,0.35292690992355347,0.29747095704078674,0.24597904086112976,0.1988762617111206,0.15598781406879425,0.11691655218601227,0.08085256069898605,0.04619743674993515,1162.0104582309723,0.967949628829956,0.6137447953224182,0.0235785860568285,0.27140572667121887,0.31782767176628113,0.34312009811401367,0.3580576479434967,0.36340466141700745,0.3620048463344574,0.35545966029167175,0.3440024256706238,0.3275027871131897,0.3020402789115906,0.27553772926330566,0.24291324615478516,0.20671498775482178,0.16965804994106293,0.13252787292003632,0.09627369791269302,0.06268426030874252,0.033800773322582245,0.011875772848725319,0.7174267768859863,0.652277946472168,0.6020973920822144,0.5555514097213745,0.5182754993438721,0.48236408829689026,0.4411529302597046,0.4069421589374542,0.37572920322418213,0.34229713678359985,0.3060355484485626,0.2690134048461914,0.23055100440979004,0.19380179047584534,0.15874767303466797,0.1258569359779358,0.08848638832569122,0.05798444524407387,0.04128236323595047,0.08039507269859314,0.8805808424949646,0.8059024214744568,0.7388956546783447,0.6809910535812378,0.6270399689674377,0.5736142992973328,0.5171640515327454,0.469635546207428,0.4241151511669159,0.3707840144634247,0.3239830732345581,0.27413108944892883,0.2253052294254303,0.1799243986606598,0.1376200169324875,0.09841199964284897,0.0633707270026207,0.033938564360141754,0.011888011358678341
9,0.9526236653327942,0.659466028213501,0.03439939022064209,0.29910919070243835,0.3602299988269806,0.39622730016708374,0.4172964096069336,0.42809024453163147,0.43130800127983093,0.4267102777957916,0.4166686534881592,0.400911420583725,0.37623026967048645,0.3476589024066925,0.31202226877212524,0.2728481590747833,0.2329971194267273,0.1937488168478012,0.15577419102191925,0.11920266598463058,0.08377153426408768,0.0483517050743103,0.6913563013076782,0.611878514289856,0.5511678457260132,0.5015324354171753,0.4587635099887848,0.41789254546165466,0.37548935413360596,0.34120574593544006,0.308096319437027,0.2709079384803772,0.23668290674686432,0.2026532143354416,0.17146164178848267,0.14248378574848175,0.11631608009338379,0.09272269159555435,0.07155568897724152,0.05261273309588432,0.030984628945589066,0.11462096869945526,0.001,0.9345728158950806,0.876227617263794,0.8214582204818726,0.77113276720047,0.7231416702270508,0.673746645450592,0.6193843483924866,0.5725684762001038,0.5245983600616455,0.46785056591033936,0.41496407985687256,0.3590151369571686,0.3047170341014862,0.2540978491306305,0.2072921246290207,0.1640961915254593,0.12396430969238281,0.08613010495901108,0.04920155182480812,1163.7452282905579,0.9674832224845886,0.6175116896629333,0.023979920893907547,0.21177013218402863,0.2644588351249695,0.3028305768966675,0.3322737216949463,0.352874219417572,0.36650973558425903,0.3745573163032532,0.373961478471756,0.3660981059074402,0.3497031033039093,0.3266655504703522,0.2955324947834015,0.2571728825569153,0.21472065150737762,0.17078731954097748,0.127213716506958,0.08538123220205307,0.04726599529385567,0.01626705378293991,0.7858331799507141,0.7270451784133911,0.6784453988075256,0.6340065002441406,0.5936182737350464,0.5538351535797119,0.5096497535705566,0.47313547134399414,0.43786945939064026,0.39272966980934143,0.35516971349716187,0.3100593686103821,0.2682816684246063,0.22810298204421997,0.18862654268741608,0.14935001730918884,0.11026153713464737,0.07336876541376114,0.04391360282897949,0.08121269196271896,0.9491149187088013,0.899095892906189,0.8483410477638245,0.7974143624305725,0.7458215951919556,0.6917270421981812,0.632927417755127,0.5828529000282288,0.5289278030395508,0.468914270401001,0.41162434220314026,0.3514266312122345,0.29142382740974426,0.2342744916677475,0.18090078234672546,0.13168855011463165,0.08690943568944931,0.047595880925655365,0.016287950798869133
