epoch,accuracy,aupr,brier_score,csi05,csi10,csi15,csi20,csi25,csi30,csi35,csi40,csi45,csi50,csi55,csi60,csi65,csi70,csi75,csi80,csi85,csi90,csi95,far05,far10,far15,far20,far25,far30,far35,far40,far45,far50,far55,far60,far65,far70,far75,far80,far85,far90,far95,loss,lr,pod05,pod10,pod15,pod20,pod25,pod30,pod35,pod40,pod45,pod50,pod55,pod60,pod65,pod70,pod75,pod80,pod85,pod90,pod95,val_accuracy,val_aupr,val_brier_score,val_csi05,val_csi10,val_csi15,val_csi20,val_csi25,val_csi30,val_csi35,val_csi40,val_csi45,val_csi50,val_csi55,val_csi60,val_csi65,val_csi70,val_csi75,val_csi80,val_csi85,val_csi90,val_csi95,val_far05,val_far10,val_far15,val_far20,val_far25,val_far30,val_far35,val_far40,val_far45,val_far50,val_far55,val_far60,val_far65,val_far70,val_far75,val_far80,val_far85,val_far90,val_far95,val_loss,val_pod05,val_pod10,val_pod15,val_pod20,val_pod25,val_pod30,val_pod35,val_pod40,val_pod45,val_pod50,val_pod55,val_pod60,val_pod65,val_pod70,val_pod75,val_pod80,val_pod85,val_pod90,val_pod95
0,0.9593226909637451,0.7388659715652466,0.029397647827863693,0.32689401507377625,0.3904213607311249,0.43103158473968506,0.45794132351875305,0.47381725907325745,0.4812418818473816,0.4812307059764862,0.47465017437934875,0.4623779058456421,0.4449423849582672,0.4223678708076477,0.3960496485233307,0.3653833866119385,0.3311197757720947,0.29307225346565247,0.2496105134487152,0.20094551146030426,0.14755778014659882,0.08736026287078857,0.6667698621749878,0.5911190509796143,0.5329449772834778,0.48295170068740845,0.43945974111557007,0.39988553524017334,0.36266157031059265,0.3285892605781555,0.2963887155056,0.2659829258918762,0.23614098131656647,0.20831334590911865,0.18083955347537994,0.1546727865934372,0.12926673889160156,0.10374273359775543,0.07799399644136429,0.053169574588537216,0.03014957904815674,0.09709952026605606,1e-05,0.9457824230194092,0.8974363803863525,0.8502557873725891,0.8031381368637085,0.7577166557312012,0.7125562429428101,0.6669045090675354,0.6222565174102783,0.5780395269393921,0.5338837504386902,0.48883718252182007,0.44465920329093933,0.39952611923217773,0.3540762960910797,0.30754637718200684,0.25775957107543945,0.2048264741897583,0.1489676982164383,0.0876319631934166,0.9654444456100464,0.6853031516075134,0.02509457990527153,0.28569722175598145,0.34555160999298096,0.38487231731414795,0.4117390513420105,0.427769273519516,0.43608593940734863,0.4370020627975464,0.4311392605304718,0.4196106195449829,0.4029252827167511,0.3813454210758209,0.35614013671875,0.3264216184616089,0.2933885455131531,0.25714078545570374,0.21620795130729675,0.17076162993907928,0.12202993780374527,0.06912507116794586,0.7084934711456299,0.6372711658477783,0.5811688303947449,0.5319103002548218,0.4889916181564331,0.44851046800613403,0.4099070727825165,0.37402355670928955,0.33970773220062256,0.30621054768562317,0.27229034900665283,0.24099723994731903,0.21014812588691711,0.18029119074344635,0.15131224691867828,0.12049423903226852,0.08986492455005646,0.061625126749277115,0.03407714515924454,0.08353547006845474,0.9351938962936401,0.8826074004173279,0.8315281271934509,0.781230092048645,0.7327977418899536,0.6850204467773438,0.6369319558143616,0.5898800492286682,0.5436123013496399,0.4978308081626892,0.45185551047325134,0.4073241949081421,0.36202090978622437,0.3170628547668457,0.2719137370586395,0.22442346811294556,0.1746165007352829,0.12340039759874344,0.06937386095523834
1,0.9603428244590759,0.7509684562683105,0.02865177020430565,0.3335922658443451,0.3983420431613922,0.4397256076335907,0.46706047654151917,0.4833649694919586,0.4912966787815094,0.49166518449783325,0.48526743054389954,0.4729577600955963,0.45529064536094666,0.4322504997253418,0.4053880572319031,0.37428078055381775,0.3398633599281311,0.30204662680625916,0.25914034247398376,0.2108314335346222,0.1574525088071823,0.0962725505232811,0.660113513469696,0.5832739472389221,0.52435302734375,0.47411325573921204,0.43066856265068054,0.3905707001686096,0.3529376983642578,0.3183302581310272,0.28575220704078674,0.2548064589500427,0.22464478015899658,0.19656817615032196,0.16947853565216064,0.14402291178703308,0.11953874677419662,0.09517776221036911,0.0709618404507637,0.0476723238825798,0.025702636688947678,0.09458166360855103,1e-05,0.9481820464134216,0.9011629223823547,0.8550342321395874,0.8092092871665955,0.7649632692337036,0.7204001545906067,0.6752920150756836,0.6308243274688721,0.5866217017173767,0.5422753691673279,0.49684807658195496,0.4523524045944214,0.40713152289390564,0.36190977692604065,0.31598758697509766,0.26706433296203613,0.2146490216255188,0.15886138379573822,0.09655220061540604,0.9656943678855896,0.6895116567611694,0.024913139641284943,0.2886582612991333,0.3488554060459137,0.3879491090774536,0.41446009278297424,0.43056389689445496,0.43895459175109863,0.44018158316612244,0.4347307085990906,0.42359215021133423,0.4073854684829712,0.38618263602256775,0.3612281084060669,0.3319264054298401,0.2992866635322571,0.2633930444717407,0.22272305190563202,0.17746420204639435,0.1284131109714508,0.07441429793834686,0.7053950428962708,0.633608341217041,0.5777249336242676,0.5290382504463196,0.4864235520362854,0.4462848901748657,0.40798676013946533,0.3721061050891876,0.33829909563064575,0.3049165606498718,0.27195003628730774,0.23959863185882568,0.2090594470500946,0.17938418686389923,0.1506890207529068,0.12172131985425949,0.09165557473897934,0.06240792199969292,0.03497498482465744,0.08292125910520554,0.9351197481155396,0.8827182054519653,0.8323555588722229,0.7829004526138306,0.7355300784111023,0.6883193850517273,0.6411153674125671,0.5947323441505432,0.5489652156829834,0.5036050081253052,0.4578762352466583,0.4134666323661804,0.36844274401664734,0.3237417936325073,0.27878522872924805,0.23140043020248413,0.1816169023513794,0.12993451952934265,0.07470376044511795
2,0.9606897830963135,0.7549773454666138,0.02839791029691696,0.3353179693222046,0.4005453586578369,0.44189631938934326,0.4692668914794922,0.48575571179389954,0.4939298927783966,0.49460721015930176,0.48848479986190796,0.476416677236557,0.45893537998199463,0.43608948588371277,0.40934842824935913,0.3783775866031647,0.3440372943878174,0.3062315285205841,0.2633124887943268,0.21484670042991638,0.16127750277519226,0.0997290164232254,0.6581443548202515,0.5807467103004456,0.5219484567642212,0.47202393412590027,0.4287704825401306,0.38846495747566223,0.3508538007736206,0.3162500858306885,0.28397801518440247,0.25319385528564453,0.2232322096824646,0.19552738964557648,0.1688525527715683,0.14335422217845917,0.11888377368450165,0.09477949887514114,0.0708225890994072,0.04752134159207344,0.02620840072631836,0.0937231257557869,1e-05,0.9479991793632507,0.9013970494270325,0.8558934926986694,0.8108868598937988,0.767366886138916,0.7232257127761841,0.6786209344863892,0.6345129013061523,0.5905966758728027,0.5464444160461426,0.5011806488037109,0.4567334055900574,0.41159865260124207,0.3663823902606964,0.32040539383888245,0.2713879644870758,0.218755841255188,0.16273605823516846,0.10002557188272476,0.965822696685791,0.6922504901885986,0.02481425553560257,0.2897784113883972,0.3500850200653076,0.389051228761673,0.41558465361595154,0.43190842866897583,0.44063800573349,0.44232651591300964,0.4374145269393921,0.42695945501327515,0.41142648458480835,0.3907322287559509,0.36631423234939575,0.33760690689086914,0.3054009974002838,0.2696227431297302,0.22888298332691193,0.18343737721443176,0.13396388292312622,0.07886698096990585,0.7042827606201172,0.6324400305747986,0.5769408941268921,0.5287179350852966,0.48644983768463135,0.4465765058994293,0.40863925218582153,0.37299787998199463,0.339072048664093,0.30636927485466003,0.27296778559684753,0.24098899960517883,0.21020105481147766,0.18069684505462646,0.15221737325191498,0.12324640899896622,0.09300417453050613,0.0634877160191536,0.035764046013355255,0.08258453011512756,0.9357069134712219,0.8837636709213257,0.8341972827911377,0.7856515049934387,0.7391054630279541,0.6925328969955444,0.6459488868713379,0.6001315116882324,0.5549803972244263,0.5101121068000793,0.4645578861236572,0.4203779697418213,0.3756125867366791,0.3309992253780365,0.2858458161354065,0.23809786140918732,0.1878916472196579,0.13562661409378052,0.07919217646121979
3,0.9609212279319763,0.7576614618301392,0.028226496651768684,0.3379490375518799,0.4035014808177948,0.4448486864566803,0.47217443585395813,0.4886282980442047,0.4968617558479309,0.4976305067539215,0.4916507303714752,0.479749858379364,0.46248218417167664,0.4397892355918884,0.41315630078315735,0.3822597861289978,0.34790199995040894,0.30994877219200134,0.26683786511421204,0.21821172535419464,0.16444967687129974,0.10245921462774277,0.6557518839836121,0.5780749320983887,0.5193988084793091,0.46965453028678894,0.42668116092681885,0.3867039680480957,0.34932807087898254,0.31490254402160645,0.2828484773635864,0.251895934343338,0.2223004698753357,0.1947370171546936,0.1681477576494217,0.14308777451515198,0.11876430362462997,0.09434100240468979,0.07027573138475418,0.04760027304291725,0.0257109384983778,0.09314675629138947,1e-05,0.948887050151825,0.9027082324028015,0.8577861785888672,0.8132806420326233,0.7700896859169006,0.7262376546859741,0.6818594932556152,0.6379698514938354,0.5942572951316833,0.5503408908843994,0.5051923990249634,0.4608182907104492,0.41570916771888733,0.3704339265823364,0.32424071431159973,0.27498701214790344,0.22216595709323883,0.16593115031719208,0.10276132076978683,0.9659311175346375,0.694236159324646,0.024733226746320724,0.2911803126335144,0.351567804813385,0.39039596915245056,0.41685014963150024,0.43320292234420776,0.44202351570129395,0.44382819533348083,0.4391598403453827,0.42893072962760925,0.4137483537197113,0.393351286649704,0.36918407678604126,0.34087997674942017,0.3088814318180084,0.2732482850551605,0.23251532018184662,0.18694345653057098,0.1373041719198227,0.0816163495182991,0.7028091549873352,0.6308247447013855,0.5754989981651306,0.5274710655212402,0.48542216420173645,0.4456680417060852,0.4079315960407257,0.37251657247543335,0.33874058723449707,0.30604827404022217,0.27344998717308044,0.24136322736740112,0.21052150428295135,0.1810408979654312,0.15258418023586273,0.12372361123561859,0.09338681399822235,0.06375421583652496,0.035565417259931564,0.08231145888566971,0.9356916546821594,0.8838833570480347,0.8346962928771973,0.7865421175956726,0.7404783964157104,0.6942399144172668,0.647985577583313,0.6026297807693481,0.5578212141990662,0.5133563280105591,0.4680633544921875,0.42405053973197937,0.3795890808105469,0.3350287973880768,0.2898799180984497,0.24199864268302917,0.19154900312423706,0.13904082775115967,0.08196038752794266
4,0.9611058831214905,0.7597405910491943,0.028093211352825165,0.3389764130115509,0.4045350253582001,0.4458776116371155,0.4732283353805542,0.48976194858551025,0.498100221157074,0.4989972412586212,0.49310633540153503,0.48131075501441956,0.46415841579437256,0.4415626525878906,0.415012925863266,0.3842393755912781,0.3499547243118286,0.3119642734527588,0.268744558095932,0.22002002596855164,0.1662321835756302,0.10401751101016998,0.6544929146766663,0.5767920017242432,0.5181806087493896,0.4683000147342682,0.4253392517566681,0.3854530155658722,0.34803682565689087,0.3136199116706848,0.28129541873931885,0.25087255239486694,0.22119630873203278,0.19381465017795563,0.16743312776088715,0.14232051372528076,0.1181221529841423,0.09400088340044022,0.07025271654129028,0.04738334193825722,0.0255918949842453,0.09270073473453522,1e-05,0.94861900806427,0.902387797832489,0.8576654195785522,0.8134124279022217,0.7705490589141846,0.7269526720046997,0.6828212738037109,0.6391335129737854,0.5956134796142578,0.5518967509269714,0.506903886795044,0.462661474943161,0.41770070791244507,0.3724852204322815,0.326231986284256,0.276867538690567,0.2239549309015274,0.1677059829235077,0.10431896895170212,0.9659966230392456,0.6958354711532593,0.024679897353053093,0.2916927933692932,0.3520407974720001,0.39089441299438477,0.4174298942089081,0.4339402914047241,0.44296562671661377,0.4450475573539734,0.44075697660446167,0.4309271275997162,0.4161825478076935,0.39623209834098816,0.3724342882633209,0.34452369809150696,0.3128313422203064,0.2772742211818695,0.23654265701770782,0.19082263112068176,0.1408938616514206,0.08450888097286224,0.7023161053657532,0.6304505467414856,0.5752802491188049,0.5274310111999512,0.4856044054031372,0.44605857133865356,0.40853041410446167,0.3733484148979187,0.33971700072288513,0.3070795238018036,0.2749040126800537,0.2427990436553955,0.21191829442977905,0.18244598805904388,0.15394610166549683,0.12489669770002365,0.09433995187282562,0.0644608810544014,0.03599090129137039,0.08212464302778244,0.9361982345581055,0.8846886157989502,0.835962176322937,0.7882637977600098,0.7426981925964355,0.6968255043029785,0.6509237289428711,0.6060039401054382,0.5615812540054321,0.5174671411514282,0.47243964672088623,0.428577184677124,0.3842878043651581,0.33980128169059753,0.29448285698890686,0.246393620967865,0.19563572108745575,0.142724871635437,0.08487779647111893
5,0.9612492322921753,0.7613685131072998,0.027988361194729805,0.3403698801994324,0.40621769428253174,0.44765087962150574,0.4750945270061493,0.4916744828224182,0.5001071691513062,0.5010563135147095,0.49529579281806946,0.48367828130722046,0.466680645942688,0.4443129599094391,0.41794106364250183,0.3872675597667694,0.3530448377132416,0.3149683177471161,0.27160969376564026,0.2227524369955063,0.16886475682258606,0.10629212111234665,0.6530823111534119,0.5750607252120972,0.5163318514823914,0.46661576628685,0.42364171147346497,0.3838668763637543,0.34648215770721436,0.31210005283355713,0.2795363664627075,0.2491878867149353,0.21959583461284637,0.19215750694274902,0.16537036001682281,0.14041803777217865,0.1162157654762268,0.09190832823514938,0.06812099367380142,0.0457221120595932,0.024138949811458588,0.0923483595252037,1e-05,0.948647677898407,0.902851939201355,0.8584330081939697,0.8145279288291931,0.7719519734382629,0.7286303639411926,0.6846780180931091,0.6412665843963623,0.5980355143547058,0.554557740688324,0.5098156929016113,0.46575668454170227,0.42088979482650757,0.3757202625274658,0.3293441832065582,0.2798014283180237,0.22673720121383667,0.1703728437423706,0.10660769790410995,0.9660926461219788,0.6972138285636902,0.024609746411442757,0.293196439743042,0.3536449074745178,0.392410546541214,0.4188265800476074,0.4351779818534851,0.4440816342830658,0.4460088312625885,0.44168588519096375,0.4318388104438782,0.4171219766139984,0.3972181975841522,0.3734568953514099,0.3456725478172302,0.3141026496887207,0.27858850359916687,0.2378998100757599,0.19228634238243103,0.14244556427001953,0.08584459125995636,0.7007063031196594,0.628577470779419,0.5733542442321777,0.5254867672920227,0.48372939229011536,0.44421249628067017,0.4068800210952759,0.3718128204345703,0.3382883071899414,0.30575188994407654,0.27375489473342896,0.24241210520267487,0.2111527919769287,0.18192176520824432,0.15350210666656494,0.1243758574128151,0.0951504111289978,0.06425849348306656,0.03581509366631508,0.0818951204419136,0.9358469247817993,0.884100615978241,0.8353202939033508,0.7876601815223694,0.7422122359275818,0.6964104175567627,0.6506786942481995,0.6059786677360535,0.5618199110031128,0.5179808735847473,0.47317758202552795,0.4294443726539612,0.3853847086429596,0.34107640385627747,0.2958103120326996,0.24776597321033478,0.19711515307426453,0.14429336786270142,0.08621889352798462
6,0.9613752365112305,0.7628186941146851,0.027895905077457428,0.34112271666526794,0.40703916549682617,0.44851091504096985,0.4759823679924011,0.4926198720932007,0.5011329054832458,0.5021789073944092,0.4965047538280487,0.4849981367588043,0.4681316018104553,0.44582730531692505,0.41954371333122253,0.38895082473754883,0.3547482192516327,0.3165978789329529,0.27316176891326904,0.22426891326904297,0.17030242085456848,0.10752540081739426,0.6525200605392456,0.574432909488678,0.5157196521759033,0.4660085141658783,0.42310231924057007,0.3832150995731354,0.3458356261253357,0.31145748496055603,0.27918314933776855,0.24867914617061615,0.21909241378307343,0.19173170626163483,0.16537004709243774,0.14037561416625977,0.11601608991622925,0.09153946489095688,0.06812046468257904,0.04616811126470566,0.025122400373220444,0.09203934669494629,1e-05,0.948965311050415,0.9032437205314636,0.8589532375335693,0.8151708245277405,0.7727884650230408,0.7296233773231506,0.6858410835266113,0.6425692439079285,0.5995004177093506,0.5562001466751099,0.5115159749984741,0.46751901507377625,0.42269718647003174,0.37751108407974243,0.33102166652679443,0.2813715934753418,0.22825640439987183,0.17181244492530823,0.10784173011779785,0.9661555886268616,0.6982989311218262,0.024561552330851555,0.2939257025718689,0.3544323444366455,0.39326006174087524,0.4196745455265045,0.4359828233718872,0.44486984610557556,0.4468163549900055,0.44257602095603943,0.43276453018188477,0.4181723892688751,0.3983404040336609,0.37472084164619446,0.3470262885093689,0.3155868649482727,0.28005877137184143,0.23938967287540436,0.1938062310218811,0.1439090222120285,0.08705826103687286,0.6999402046203613,0.6277258396148682,0.5724048018455505,0.5245326161384583,0.4828518033027649,0.443406343460083,0.4061538875102997,0.371161550283432,0.3377684950828552,0.3053388297557831,0.2735295593738556,0.24196921288967133,0.21096400916576385,0.1818971335887909,0.15348243713378906,0.12438983470201492,0.0950937271118164,0.06419827044010162,0.03570764884352684,0.08173166215419769,0.9359139800071716,0.8841951489448547,0.8355022072792053,0.78795325756073,0.7425920367240906,0.6968952417373657,0.651340901851654,0.6068390011787415,0.5628091096878052,0.5192021131515503,0.47449392080307007,0.43090322613716125,0.3869290053844452,0.34273087978363037,0.2973935306072235,0.249331995844841,0.1986827850341797,0.14577914774417877,0.08743898570537567
7,0.9614841341972351,0.7640436887741089,0.02781703881919384,0.3425239324569702,0.4084787964820862,0.4499855637550354,0.4774465262889862,0.49406588077545166,0.5025585293769836,0.5036309957504272,0.49799686670303345,0.48655831813812256,0.4697997272014618,0.44761836528778076,0.42142924666404724,0.3909260332584381,0.356790155172348,0.3186361789703369,0.2751656770706177,0.2262943983078003,0.17226684093475342,0.10915517061948776,0.6509458422660828,0.5728732943534851,0.5141571760177612,0.4644761383533478,0.42155921459198,0.3817724287509918,0.3444150984287262,0.3102143406867981,0.2783210575580597,0.24818609654903412,0.2185724526643753,0.19105571508407593,0.1643674373626709,0.13960663974285126,0.11485370993614197,0.09080091863870621,0.06719892472028732,0.04512254148721695,0.024061182513833046,0.09177429974079132,1e-05,0.9488255381584167,0.903240978717804,0.8591448664665222,0.8155444264411926,0.7733954191207886,0.7303937673568726,0.6868090629577637,0.643737256526947,0.6008688807487488,0.5577908754348755,0.5133164525032043,0.4694676995277405,0.42476901412010193,0.37964749336242676,0.33313584327697754,0.28343692421913147,0.23032774031162262,0.17380216717720032,0.10947935283184052,0.9661886096000671,0.699317455291748,0.024532323703169823,0.2940565347671509,0.35452789068222046,0.3934113383293152,0.4199143052101135,0.43639031052589417,0.44547414779663086,0.4477097988128662,0.44375041127204895,0.4342788755893707,0.4200130105018616,0.4005226492881775,0.37716156244277954,0.3497051000595093,0.31845906376838684,0.28301793336868286,0.24239464104175568,0.19675636291503906,0.1466158777475357,0.08912461996078491,0.6998525857925415,0.6277859210968018,0.5725771188735962,0.5248468518257141,0.4832858443260193,0.44398579001426697,0.40679463744163513,0.371997207403183,0.33869102597236633,0.306351900100708,0.2744700610637665,0.24316982924938202,0.2121959626674652,0.18323922157287598,0.1547001749277115,0.12546266615390778,0.09599101543426514,0.06488557904958725,0.036066506057977676,0.08162204176187515,0.9364092350006104,0.8850889205932617,0.8367582559585571,0.7894887328147888,0.7444925904273987,0.6991032958030701,0.6538446545600891,0.6096161007881165,0.5658499598503113,0.522463321685791,0.47792738676071167,0.43441304564476013,0.39047569036483765,0.34628036618232727,0.30083271861076355,0.25264355540275574,0.20180962979793549,0.14856426417827606,0.089525006711483
8,0.9615783095359802,0.7651053667068481,0.02774857170879841,0.34246954321861267,0.40837252140045166,0.44982457160949707,0.4772895872592926,0.49392107129096985,0.5024424195289612,0.5035198330879211,0.4979795515537262,0.48661819100379944,0.46993935108184814,0.44781506061553955,0.42170313000679016,0.3913098871707916,0.3572925627231598,0.3191884458065033,0.2757616937160492,0.22698001563549042,0.1730494201183319,0.10990362614393234,0.6509764194488525,0.5729411840438843,0.514313280582428,0.4646974205970764,0.421965628862381,0.38215360045433044,0.344963014125824,0.310754656791687,0.27884846925735474,0.2486577183008194,0.21923168003559113,0.19180609285831451,0.16545787453651428,0.14036883413791656,0.1155816838145256,0.09123387187719345,0.06790842860937119,0.04596979171037674,0.024636493995785713,0.09154456108808517,1e-05,0.9484583735466003,0.9030046463012695,0.8589959144592285,0.8154982924461365,0.7734163403511047,0.7304818630218506,0.6869154572486877,0.6439483761787415,0.6011543869972229,0.5581510066986084,0.5137195587158203,0.4699319899082184,0.42530977725982666,0.38028258085250854,0.3337850272655487,0.28410109877586365,0.23106099665164948,0.17461396753787994,0.11023755371570587,0.966228187084198,0.7001400589942932,0.024501314386725426,0.294414758682251,0.3548780083656311,0.3937835097312927,0.4203302562236786,0.43685367703437805,0.4460242688655853,0.44836491346359253,0.444503515958786,0.43522435426712036,0.4211081862449646,0.40180203318595886,0.37860238552093506,0.35126733779907227,0.32014989852905273,0.28482529520988464,0.24423658847808838,0.19861578941345215,0.1484086960554123,0.09058127552270889,0.699495792388916,0.6274686455726624,0.5722822546958923,0.5245960354804993,0.48309600353240967,0.443865031003952,0.4067439138889313,0.3720528781414032,0.3387846052646637,0.3065377473831177,0.2747156023979187,0.2438085377216339,0.21265766024589539,0.1837536096572876,0.15514923632144928,0.12592242658138275,0.09650758653879166,0.06515447050333023,0.036279626190662384,0.0815160796046257,0.9365670084953308,0.8853841423988342,0.8371968269348145,0.7900873422622681,0.745258092880249,0.7000465393066406,0.654970645904541,0.6108930706977844,0.5673632621765137,0.5241156220436096,0.47973543405532837,0.43632131814956665,0.3924489915370941,0.34830567240715027,0.3028806746006012,0.25464561581611633,0.20376674830913544,0.1504027247428894,0.09099504351615906
9,0.9616637825965881,0.7660681009292603,0.027686182409524918,0.3433879017829895,0.40948623418807983,0.4510854482650757,0.4786050319671631,0.49524760246276855,0.5037910342216492,0.5048401355743408,0.4992387294769287,0.487796425819397,0.47113075852394104,0.44901302456855774,0.4229068160057068,0.39251330494880676,0.35846519470214844,0.3203502893447876,0.2769049406051636,0.22808605432510376,0.17406065762043,0.11074139177799225,0.6500322818756104,0.571708083152771,0.5127944946289062,0.4629872739315033,0.420185387134552,0.3802317976951599,0.3430236577987671,0.30884572863578796,0.2770592272281647,0.24682074785232544,0.21760448813438416,0.19025547802448273,0.16414926946163177,0.13894401490688324,0.11488769948482513,0.09068717062473297,0.06729937344789505,0.04511333629488945,0.024388888850808144,0.09133388847112656,1e-05,0.949221670627594,0.9038159251213074,0.859924852848053,0.8165008425712585,0.7745282649993896,0.7316660284996033,0.6881206035614014,0.6451455950737,0.6023275256156921,0.5594006180763245,0.5150042772293091,0.47124162316322327,0.4266275465488434,0.3815501928329468,0.3350193500518799,0.28529059886932373,0.23219437897205353,0.17563502490520477,0.11107508838176727,0.9662812352180481,0.7008902430534363,0.024462342262268066,0.2951246500015259,0.3556433916091919,0.39455676078796387,0.42110076546669006,0.4375341534614563,0.4466957449913025,0.44897520542144775,0.44507575035095215,0.43577468395233154,0.4216688871383667,0.4023782014846802,0.3791741132736206,0.3518238663673401,0.32073384523391724,0.2853868901729584,0.24475634098052979,0.19911415874958038,0.1488661766052246,0.09096802026033401,0.6987449526786804,0.6266034245491028,0.5713422894477844,0.5235931277275085,0.48212751746177673,0.4428868293762207,0.40578073263168335,0.37119561433792114,0.33793702721595764,0.30582696199417114,0.27396538853645325,0.2442656308412552,0.21215730905532837,0.18334738910198212,0.15481524169445038,0.12563972175121307,0.09624602645635605,0.06480573862791061,0.03612314909696579,0.08138669282197952,0.9364826679229736,0.8852633833885193,0.8370413184165955,0.7899789810180664,0.7450986504554749,0.7000515460968018,0.6550297141075134,0.6110625863075256,0.5675819516181946,0.5244596004486084,0.4801679253578186,0.4367966055870056,0.3929455876350403,0.34885749220848083,0.30341634154319763,0.2551451027393341,0.20425057411193848,0.15085232257843018,0.09137974679470062
